canton,year,profile,building_type,product,total_ex_vat_chf_kwh,grid_chf_kwh,energy_supply_chf_kwh,community_fees_chf_kwh,kev_chf_kwh,metering_var_chf_kwh,metering_fixed_chf_year,total_incl_vat_chf_kwh,grid_chf_kwh_incl_vat,energy_supply_chf_kwh_incl_vat,community_fees_chf_kwh_incl_vat,kev_chf_kwh_incl_vat,metering_var_chf_kwh_incl_vat
Bern,2021,C5,appartement,Standard product,0.17263,0.060629999999999996,0.08839999999999999,0.0006,0.023,,,0.18661303,0.06554103,0.09556039999999999,0.0006485999999999999,0.024863,
Appenzell Innerrhoden,2013,C5,appartement,Standard product,0.12449,0.03842,0.08157,0.0,0.0045000000000000005,,,0.13457369,0.04153202,0.08817717,0.0,0.004864500000000001,
Bern,2026,C5,appartement,Standard product,0.20379999999999998,0.0737,0.10537,0.0006,0.023,0.00113,564.0,0.22030779999999997,0.0796697,0.11390497000000001,0.0006485999999999999,0.024863,0.00122153
Jura,2014,C5,appartement,Standard product,0.15195,0.05692,0.08842,0.0006,0.006,,,0.16425794999999999,0.06153052,0.09558201999999999,0.0006485999999999999,0.006486,
Jura,2012,C5,appartement,Standard product,0.14879,0.05236,0.09133,0.0006,0.0045000000000000005,,,0.16084199,0.05660116,0.09872772999999999,0.0006485999999999999,0.004864500000000001,
Jura,2013,C5,appartement,Standard product,0.14438,0.05086,0.08842,0.0006,0.0045000000000000005,,,0.15607478,0.05497966,0.09558201999999999,0.0006485999999999999,0.004864500000000001,
Bern,2019,C5,appartement,Standard product,0.17343,0.06143,0.08839999999999999,0.0006,0.023,,,0.18747782999999998,0.06640583,0.09556039999999999,0.0006485999999999999,0.024863,
Jura,2017,C5,appartement,Standard product,0.16289,0.06889,0.0784,0.0006,0.015,,,0.17608409,0.07447009,0.08475039999999999,0.0006485999999999999,0.016215,
St Gallen,2023,C5,appartement,Standard product,0.22049,0.05876000000000001,0.12605,0.0049,0.023,,,0.23834968999999998,0.06351956,0.13626005,0.005296899999999999,0.024863,
Jura,2016,C5,appartement,Standard product,0.16140999999999997,0.06939000000000001,0.07841999999999999,0.0006,0.013000000000000001,,,0.17448420999999997,0.07501059,0.08477201999999999,0.0006485999999999999,0.014053000000000001,
Jura,2015,C5,appartement,Standard product,0.15682000000000001,0.056799999999999996,0.08842,0.0006,0.011000000000000001,,,0.16952242,0.06140079999999999,0.09558201999999999,0.0006485999999999999,0.011891,
Jura,2025,C5,appartement,Standard product,0.21192,0.07595,0.11037000000000001,0.0026,0.023,,,0.22908552,0.08210195,0.11930997,0.0028106,0.024863,
Appenzell Innerrhoden,2020,C5,appartement,Standard product,0.13349,0.04398,0.06651,0.0,0.023,,,0.14430268999999998,0.047542379999999995,0.07189730999999999,0.0,0.024863,
Jura,2022,C5,appartement,Standard product,0.17992999999999998,0.05896,0.09737,0.0006,0.023,,,0.19450432999999998,0.06373576,0.10525696999999999,0.0006485999999999999,0.024863,
Aargau,2025,C5,appartement,Standard product,0.21484000000000003,0.06114,0.14245,0.003,0.023,,,0.23224204000000004,0.06609234,0.15398845,0.003243,0.024863,
Neuchâtel,2022,C5,appartement,Standard product,0.16739,0.052930000000000005,0.0828,0.012,0.023,,,0.18094859,0.057217330000000004,0.0895068,0.012972,0.024863,
Schaffhausen,2021,C5,appartement,Standard product,0.13683,0.05712,0.0567,0.0,0.023,,,0.14791323,0.06174672,0.0612927,0.0,0.024863,
Aargau,2026,C5,appartement,Standard product,0.19446000000000002,0.059379999999999995,0.1045,0.004,0.023,0.0007199999999999999,360.0,0.21021126,0.06418977999999999,0.1129645,0.004324,0.024863,0.0007783199999999999
Aargau,2012,C5,appartement,Standard product,0.12775,0.03965,0.08143,0.0027,0.0045000000000000005,,,0.13809775,0.042861649999999994,0.08802583,0.0029187,0.004864500000000001,
Schaffhausen,2012,C5,appartement,Standard product,0.13377,0.050039999999999994,0.080225,0.0,0.0045000000000000005,,,0.14460536999999998,0.054093239999999994,0.086723225,0.0,0.004864500000000001,
Neuchâtel,2012,C5,appartement,Standard product,0.16917000000000001,0.0524,0.09327,0.0165,0.0045000000000000005,,,0.18287277000000002,0.0566444,0.10082487,0.0178365,0.004864500000000001,
Aargau,2016,C5,appartement,Standard product,0.11895,0.04304,0.05173,0.0029,0.013000000000000001,,,0.12858495,0.04652624,0.05592013,0.0031348999999999995,0.014053000000000001,
Zug,2015,C5,appartement,Standard product,0.12709,0.04782,0.06667,0.0016,0.011000000000000001,,,0.13738429,0.05169342,0.07207026999999999,0.0017296,0.011891,
Appenzell Innerrhoden,2015,C5,appartement,Standard product,0.11445,0.040119999999999996,0.06333,0.0,0.011000000000000001,,,0.12372045,0.043369719999999994,0.06845973,0.0,0.011891,
Aargau,2021,C5,appartement,Standard product,0.13072,0.0409,0.06884,0.0027500000000000003,0.023,,,0.14130832,0.0442129,0.07441603999999999,0.00297275,0.024863,
Schaffhausen,2025,C5,appartement,Standard product,0.24084,0.09284,0.125,0.0,0.023,,,0.26034804,0.10036004,0.135125,0.0,0.024863,
Schaffhausen,2013,C5,appartement,Standard product,0.14438,0.053070000000000006,0.08681,0.0,0.0045000000000000005,,,0.15607478,0.057368670000000004,0.09384160999999999,0.0,0.004864500000000001,
Neuchâtel,2018,C5,appartement,Standard product,0.15862,0.04692,0.0738,0.0149,0.023,,,0.17146822,0.050720520000000005,0.0797778,0.0161069,0.024863,
Fribourg,2012,C5,appartement,Standard product,0.13128,0.03995,0.08682000000000001,0.0,0.0045000000000000005,,,0.14191368000000001,0.04318595,0.09385242,0.0,0.004864500000000001,
Fribourg,2025,C5,appartement,Standard product,0.21584,0.05332,0.13952,0.0,0.023,,,0.23332304,0.057638919999999996,0.15082112,0.0,0.024863,
Fribourg,2014,C5,appartement,Standard product,0.13846,0.04563,0.08682000000000001,0.0,0.006,,,0.14967526,0.04932602999999999,0.09385242,0.0,0.006486,
St Gallen,2011,C5,appartement,Standard product,0.12633,0.047779999999999996,0.073575,0.0029,0.0045000000000000005,,,0.13656273,0.05165018,0.079534575,0.0031348999999999995,0.004864500000000001,
Jura,2018,C5,appartement,Standard product,0.17504999999999998,0.06305,0.08839999999999999,0.0006,0.023,,,0.18922904999999998,0.06815705,0.09556039999999999,0.0006485999999999999,0.024863,
Bern,2016,C5,appartement,Standard product,0.16140999999999997,0.06939000000000001,0.07841999999999999,0.0006,0.013000000000000001,,,0.17448420999999997,0.07501059,0.08477201999999999,0.0006485999999999999,0.014053000000000001,
Fribourg,2013,C5,appartement,Standard product,0.13018000000000002,0.038849999999999996,0.08682000000000001,0.0,0.0045000000000000005,,,0.14072458000000002,0.041996849999999995,0.09385242,0.0,0.004864500000000001,
St Gallen,2025,C5,appartement,Standard product,0.23056000000000001,0.06604,0.14027,0.0049,0.023,,,0.24923536000000002,0.07138923999999999,0.15163187,0.005296899999999999,0.024863,
Fribourg,2026,C5,appartement,Standard product,0.20762,0.04479,0.13952,0.0,0.023,0.00031,156.0,0.22443722,0.04841799,0.15082112,0.0,0.024863,0.00033511
St Gallen,2013,C5,appartement,Standard product,0.12942,0.04277,0.07896,0.0025,0.0045000000000000005,,,0.13990302,0.046234370000000004,0.08535576,0.0027025,0.004864500000000001,
Fribourg,2015,C5,appartement,Standard product,0.14396,0.046130000000000004,0.08682000000000001,0.0,0.011000000000000001,,,0.15562076,0.049866530000000006,0.09385242,0.0,0.011891,
Fribourg,2023,C5,appartement,Standard product,0.18852,0.044000000000000004,0.12151999999999999,0.0,0.023,,,0.20379012,0.047564,0.13136311999999997,0.0,0.024863,
St Gallen,2021,C5,appartement,Standard product,0.1435,0.04868,0.06573000000000001,0.003,0.023,,,0.15512349999999997,0.05262308,0.07105413000000001,0.003243,0.024863,
St Gallen,2016,C5,appartement,Standard product,0.12025000000000001,0.051089999999999997,0.05408,0.0036,0.013000000000000001,,,0.12999025,0.05522828999999999,0.05846048,0.0038916,0.014053000000000001,
Fribourg,2018,C5,appartement,Standard product,0.1497,0.03988,0.08682000000000001,0.0,0.023,,,0.1618257,0.043110279999999994,0.09385242,0.0,0.024863,
Appenzell Innerrhoden,2014,C5,appartement,Standard product,0.11675,0.04452,0.06623,0.0,0.006,,,0.12620675,0.048126119999999994,0.07159462999999999,0.0,0.006486,
Appenzell Innerrhoden,2022,C5,appartement,Standard product,0.14064,0.04742,0.07022,0.0,0.023,,,0.15203183999999997,0.05126102,0.07590782,0.0,0.024863,
Jura,2019,C5,appartement,Standard product,0.17343,0.06143,0.08839999999999999,0.0006,0.023,,,0.18747782999999998,0.06640583,0.09556039999999999,0.0006485999999999999,0.024863,
Jura,2026,C5,appartement,Standard product,0.2202,0.0737,0.10537,0.017,0.023,0.00113,564.0,0.2380362,0.0796697,0.11390497000000001,0.018377,0.024863,0.00122153
Jura,2023,C5,appartement,Standard product,0.18803999999999998,0.06707,0.09737,0.0006,0.023,,,0.20327123999999996,0.07250267,0.10525696999999999,0.0006485999999999999,0.024863,
Appenzell Innerrhoden,2019,C5,appartement,Standard product,0.12588,0.04478,0.0581,0.0,0.023,,,0.13607628,0.04840718,0.06280609999999999,0.0,0.024863,
St Gallen,2012,C5,appartement,Standard product,0.12612,0.04426,0.07535,0.0029,0.0045000000000000005,,,0.13633572,0.04784506,0.08145335,0.0031348999999999995,0.004864500000000001,
Bern,2011,C5,appartement,Standard product,0.15176,0.05534,0.09133,0.0006,0.0045000000000000005,,,0.16405256000000001,0.05982254,0.09872772999999999,0.0006485999999999999,0.004864500000000001,
Appenzell Innerrhoden,2023,C5,appartement,Standard product,0.2173,0.0581,0.1362,0.0,0.023,,,0.23490129999999998,0.06280609999999999,0.14723219999999998,0.0,0.024863,
Bern,2024,C5,appartement,Standard product,0.22662,0.08765,0.11537000000000001,0.0006,0.023,,,0.24497621999999997,0.09474965,0.12471497000000001,0.0006485999999999999,0.024863,
Appenzell Innerrhoden,2012,C5,appartement,Standard product,0.13358,0.05235,0.07673,0.0,0.0045000000000000005,,,0.14439998,0.05659035,0.08294513,0.0,0.004864500000000001,
Bern,2025,C5,appartement,Standard product,0.20992,0.07595,0.11037000000000001,0.0006,0.023,,,0.22692352,0.08210195,0.11930997,0.0006485999999999999,0.024863,
Jura,2021,C5,appartement,Standard product,0.17263,0.060629999999999996,0.08839999999999999,0.0006,0.023,,,0.18661303,0.06554103,0.09556039999999999,0.0006485999999999999,0.024863,
Appenzell Innerrhoden,2011,C5,appartement,Standard product,0.13272,0.05426,0.07396,0.0,0.0045000000000000005,,,0.14347032,0.05865506,0.07995076,0.0,0.004864500000000001,
Obwalden,2021,H3,maison_individuelle,Standard product,0.20525,0.09715,0.0711,0.013999999999999999,0.023,,,0.22187524999999997,0.10501914999999999,0.0768591,0.015133999999999998,0.024863,
Appenzell Ausserrhoden,2026,H3,maison_individuelle,Standard product,0.28382,0.10913,0.13608,0.0,0.023,0.015600000000000001,70.2,0.30680942,0.11796953,0.14710248,0.0,0.024863,0.0168636
St Gallen,2012,H3,maison_individuelle,Standard product,0.17864999999999998,0.089495,0.07334500000000001,0.0055000000000000005,0.0045000000000000005,,,0.19312064999999998,0.096744095,0.07928594500000001,0.0059455,0.004864500000000001,
Zurich,2011,H3,maison_individuelle,Standard product,0.15276,0.07445,0.072725,0.0,0.0045000000000000005,,,0.16513356,0.08048045,0.078615725,0.0,0.004864500000000001,
Appenzell Innerrhoden,2023,H3,maison_individuelle,Standard product,0.25263,0.08853,0.1411,0.0,0.023,,,0.27309303,0.09570092999999999,0.1525291,0.0,0.024863,
Nidwalden,2012,H3,maison_individuelle,Standard product,0.16469,0.0913,0.05969,0.0092,0.0045000000000000005,,,0.17802989,0.0986953,0.06452489,0.0099452,0.004864500000000001,
Appenzell Ausserrhoden,2025,H3,maison_individuelle,Standard product,0.28612,0.10840999999999999,0.15472,0.0,0.023,,,0.30929572,0.11719120999999999,0.16725231999999998,0.0,0.024863,
Obwalden,2025,H3,maison_individuelle,Standard product,0.26279,0.13072,0.09507,0.013999999999999999,0.023,,,0.28407599,0.14130832,0.10277067,0.015133999999999998,0.024863,
Fribourg,2023,H3,maison_individuelle,Standard product,0.22478,0.08385,0.11794,0.0,0.023,,,0.24298718,0.09064185,0.12749314,0.0,0.024863,
Zurich,2015,H3,maison_individuelle,Standard product,0.151065,0.074415,0.06633,0.0024,0.011000000000000001,,,0.163301265,0.080442615,0.07170272999999999,0.0025943999999999997,0.011891,
Zurich,2025,H3,maison_individuelle,Standard product,0.27265,0.09801,0.15491,0.0016,0.023,,,0.29473465,0.10594880999999999,0.16745770999999998,0.0017296,0.024863,
Zurich,2026,H3,maison_individuelle,Standard product,0.24031,0.08989000000000001,0.12007,0.0016,0.023,0.01333,60.0,0.25977511,0.09717109000000002,0.12979567,0.0017296,0.024863,0.014409729999999999
Nidwalden,2014,H3,maison_individuelle,Standard product,0.16966,0.08834,0.06532,0.01,0.006,,,0.18340246,0.09549554,0.07061092000000001,0.01081,0.006486,
Nidwalden,2015,H3,maison_individuelle,Standard product,0.17620000000000002,0.08865,0.06655,0.01,0.011000000000000001,,,0.1904722,0.09583065,0.07194054999999999,0.01081,0.011891,
Obwalden,2026,H3,maison_individuelle,Standard product,0.25837,0.11473000000000001,0.09090999999999999,0.013999999999999999,0.023,0.01573,70.8,0.27929796999999995,0.12402313000000001,0.09827370999999999,0.015133999999999998,0.024863,0.01700413
Zurich,2016,H3,maison_individuelle,Standard product,0.149385,0.073165,0.06131,0.0024,0.013000000000000001,,,0.16148518499999998,0.079091365,0.06627611,0.0025943999999999997,0.014053000000000001,
Zurich,2014,H3,maison_individuelle,Standard product,0.1435,0.06773,0.06831000000000001,0.0016,0.006,,,0.15512349999999997,0.07321612999999999,0.07384311,0.0017296,0.006486,
Zurich,2023,H3,maison_individuelle,Standard product,0.21075,0.08189,0.11417,0.0016,0.023,,,0.22782075,0.08852309,0.12341776999999998,0.0017296,0.024863,
Schaffhausen,2020,H3,maison_individuelle,Standard product,0.19981000000000002,0.10747,0.06934,0.0,0.023,,,0.21599461,0.11617506999999999,0.07495654,0.0,0.024863,
Obwalden,2024,H3,maison_individuelle,Standard product,0.29012,0.12603,0.12709,0.013999999999999999,0.023,,,0.31361972,0.13623843,0.13738429,0.015133999999999998,0.024863,
Obwalden,2020,H3,maison_individuelle,Standard product,0.20525,0.09715,0.0711,0.013999999999999999,0.023,,,0.22187524999999997,0.10501914999999999,0.0768591,0.015133999999999998,0.024863,
Appenzell Ausserrhoden,2014,H3,maison_individuelle,Standard product,0.15567,0.08387,0.0658,0.0,0.006,,,0.16827927,0.09066347,0.07112979999999999,0.0,0.006486,
Schaffhausen,2018,H3,maison_individuelle,Standard product,0.19483,0.11159000000000001,0.06024,0.0,0.023,,,0.21061122999999998,0.12062879,0.06511944,0.0,0.024863,
Zug,2020,H3,maison_individuelle,Standard product,0.19691,0.09261,0.07641,0.0049,0.023,,,0.21285971,0.10011141,0.08259921,0.005296899999999999,0.024863,
Obwalden,2013,H3,maison_individuelle,Standard product,0.18773,0.08628999999999999,0.08494,0.012,0.0045000000000000005,,,0.20293613,0.09327948999999999,0.09182014,0.012972,0.004864500000000001,
St Gallen,2017,H3,maison_individuelle,Standard product,0.16943000000000003,0.09283,0.05264,0.006,0.015,,,0.18315383000000002,0.10034923,0.05690384,0.006486,0.016215,
Appenzell Ausserrhoden,2022,H3,maison_individuelle,Standard product,0.19216,0.09055999999999999,0.0786,0.0,0.023,,,0.20772496,0.09789535999999999,0.0849666,0.0,0.024863,
Obwalden,2023,H3,maison_individuelle,Standard product,0.29012,0.10603,0.1471,0.013999999999999999,0.023,,,0.31361972,0.11461843,0.1590151,0.015133999999999998,0.024863,
Schaffhausen,2015,H3,maison_individuelle,Standard product,0.18600000000000003,0.098085,0.07019,0.0,0.011000000000000001,,,0.20106600000000002,0.106029885,0.07587539,0.0,0.011891,
Obwalden,2012,H3,maison_individuelle,Standard product,0.19687000000000002,0.09727999999999999,0.08309,0.012,0.0045000000000000005,,,0.21281647,0.10515967999999999,0.08982029,0.012972,0.004864500000000001,
Nidwalden,2023,H3,maison_individuelle,Standard product,0.19155999999999998,0.09055999999999999,0.068,0.01,0.023,,,0.20707635999999996,0.09789535999999999,0.073508,0.01081,0.024863,
Fribourg,2025,H3,maison_individuelle,Standard product,0.26028,0.10135,0.13594,0.0,0.023,,,0.28136268,0.10955934999999999,0.14695114,0.0,0.024863,
St Gallen,2019,H3,maison_individuelle,Standard product,0.18317,0.085555,0.06618,0.006,0.023,,,0.19800677,0.09248495500000001,0.07154058,0.006486,0.024863,
Appenzell Innerrhoden,2018,H3,maison_individuelle,Standard product,0.16381,0.08391,0.05689,0.0,0.023,,,0.17707861,0.09070671,0.06149809,0.0,0.024863,
Zurich,2013,H3,maison_individuelle,Standard product,0.14550000000000002,0.06231,0.07831,0.0016,0.0045000000000000005,,,0.15728550000000002,0.06735711,0.08465311,0.0017296,0.004864500000000001,
Nidwalden,2024,H3,maison_individuelle,Standard product,0.21579,0.11478999999999999,0.068,0.01,0.023,,,0.23326899,0.12408798999999998,0.073508,0.01081,0.024863,
Appenzell Ausserrhoden,2016,H3,maison_individuelle,Standard product,0.15611,0.08660999999999999,0.0565,0.0,0.013000000000000001,,,0.16875490999999998,0.09362540999999999,0.0610765,0.0,0.014053000000000001,
Zurich,2019,H3,maison_individuelle,Standard product,0.16045,0.07153999999999999,0.06143,0.0032,0.023,,,0.17344645,0.07733473999999999,0.06640583,0.0034592,0.024863,
Nidwalden,2026,H3,maison_individuelle,Standard product,0.21658999999999998,0.10092000000000001,0.068,0.01,0.023,0.01467,66.0,0.23413378999999998,0.10909452,0.073508,0.01081,0.024863,0.01585827
St Gallen,2020,H3,maison_individuelle,Standard product,0.18806,0.085115,0.07200000000000001,0.006,0.023,,,0.20329286,0.092009315,0.07783200000000001,0.006486,0.024863,
Obwalden,2016,H3,maison_individuelle,Standard product,0.19967,0.10255,0.07012,0.013999999999999999,0.013000000000000001,,,0.21584326999999998,0.11085655,0.07579972,0.015133999999999998,0.014053000000000001,
Schaffhausen,2025,H3,maison_individuelle,Standard product,0.31758,0.15838,0.1362,0.0,0.023,,,0.34330397999999995,0.17120877999999998,0.14723219999999998,0.0,0.024863,
Zurich,2012,H3,maison_individuelle,Standard product,0.14629,0.06405,0.075015,0.0016,0.0045000000000000005,,,0.15813949,0.06923805,0.081091215,0.0017296,0.004864500000000001,
Schaffhausen,2013,H3,maison_individuelle,Standard product,0.1938,0.10401999999999999,0.08528000000000001,0.0,0.0045000000000000005,,,0.20949779999999998,0.11244561999999998,0.09218768000000001,0.0,0.004864500000000001,
Appenzell Innerrhoden,2016,H3,maison_individuelle,Standard product,0.15432,0.08521000000000001,0.056100000000000004,0.0,0.013000000000000001,,,0.16681992,0.09211201000000001,0.0606441,0.0,0.014053000000000001,
Obwalden,2019,H3,maison_individuelle,Standard product,0.20527,0.09795,0.07032,0.013999999999999999,0.023,,,0.22189687,0.10588394999999999,0.07601591999999999,0.015133999999999998,0.024863,
Appenzell Innerrhoden,2019,H3,maison_individuelle,Standard product,0.17021999999999998,0.0819,0.06532,0.0,0.023,,,0.18400781999999996,0.0885339,0.07061092000000001,0.0,0.024863,
Appenzell Innerrhoden,2013,H3,maison_individuelle,Standard product,0.17542000000000002,0.09081,0.0801,0.0,0.0045000000000000005,,,0.18962902,0.09816561,0.0865881,0.0,0.004864500000000001,
Obwalden,2011,H3,maison_individuelle,Standard product,0.18924,0.10414999999999999,0.08059,0.0,0.0045000000000000005,,,0.20456844,0.11258614999999998,0.08711778999999999,0.0,0.004864500000000001,
