canton,building_type,scenario,year,price_ttc_chf_kwh
Jura,maison_individuelle,pessimistic,2033,0.38831257789882545
Jura,maison_individuelle,pessimistic,2034,0.40489398423180606
Jura,maison_individuelle,pessimistic,2035,0.4221834362260093
Jura,maison_individuelle,pessimistic,2036,0.4402111682685738
Jura,maison_individuelle,pessimistic,2037,0.4590087057907274
Jura,maison_individuelle,pessimistic,2038,0.47860892039689623
Jura,maison_individuelle,pessimistic,2039,0.49904608734789274
Jura,maison_individuelle,pessimistic,2040,0.5203559454987033
Jura,maison_individuelle,pessimistic,2041,0.5425757597956907
Jura,maison_individuelle,pessimistic,2042,0.5657443864425004
Jura,maison_individuelle,pessimistic,2043,0.5899023408486285
Jura,maison_individuelle,pessimistic,2044,0.6150918684794747
Jura,maison_individuelle,pessimistic,2045,0.6413570187317743
Jura,maison_individuelle,pessimistic,2046,0.6687437219636009
Jura,maison_individuelle,pessimistic,2047,0.697299869813639
Jura,maison_individuelle,pessimistic,2048,0.7270753989501868
Jura,maison_individuelle,pessimistic,2049,0.7581223783963386
Jura,maison_individuelle,pessimistic,2050,0.7904951005840569
Jura,maison_individuelle,pessimistic,2051,0.8242501762963605
Lucerne,maison_individuelle,pessimistic,2026,0.27032128907111513
Lucerne,maison_individuelle,pessimistic,2027,0.28186432782303306
Lucerne,maison_individuelle,pessimistic,2028,0.2939002679815924
Lucerne,maison_individuelle,pessimistic,2029,0.30645015701981054
Lucerne,maison_individuelle,pessimistic,2030,0.31953594116269546
Lucerne,maison_individuelle,pessimistic,2031,0.3331805037650187
Lucerne,maison_individuelle,pessimistic,2032,0.3474077053278648
Lucerne,maison_individuelle,pessimistic,2033,0.3622424252239343
Lucerne,maison_individuelle,pessimistic,2034,0.3777106052045668
Lucerne,maison_individuelle,pessimistic,2035,0.3938392947645655
Lucerne,maison_individuelle,pessimistic,2036,0.410656698444153
Lucerne,maison_individuelle,pessimistic,2037,0.4281922251507768
Lucerne,maison_individuelle,pessimistic,2038,0.44647653958701455
Lucerne,maison_individuelle,pessimistic,2039,0.46554161587451076
Lucerne,maison_individuelle,pessimistic,2040,0.48542079346772005
Lucerne,maison_individuelle,pessimistic,2041,0.5061488354552327
Lucerne,maison_individuelle,pessimistic,2042,0.5277619893506362
Lucerne,maison_individuelle,pessimistic,2043,0.550298050479218
Lucerne,maison_individuelle,pessimistic,2044,0.5737964280713558
Lucerne,maison_individuelle,pessimistic,2045,0.5982982141781736
Lucerne,maison_individuelle,pessimistic,2046,0.6238462555299781
Lucerne,maison_individuelle,pessimistic,2047,0.6504852284631346
Lucerne,maison_individuelle,pessimistic,2048,0.6782617170464101
Lucerne,maison_individuelle,pessimistic,2049,0.7072242945434026
Lucerne,maison_individuelle,pessimistic,2050,0.7374236083535135
Lucerne,maison_individuelle,pessimistic,2051,0.7689124685799991
Neuchâtel,maison_individuelle,pessimistic,2026,0.31060750137223725
Neuchâtel,maison_individuelle,pessimistic,2027,0.3238708090358557
Neuchâtel,maison_individuelle,pessimistic,2028,0.3377004756232046
Neuchâtel,maison_individuelle,pessimistic,2029,0.3521206853301591
Neuchâtel,maison_individuelle,pessimistic,2030,0.36715665504636097
Neuchâtel,maison_individuelle,pessimistic,2031,0.3828346784524633
Neuchâtel,maison_individuelle,pessimistic,2032,0.39918217200038086
Neuchâtel,maison_individuelle,pessimistic,2033,0.4162277228569505
Neuchâtel,maison_individuelle,pessimistic,2034,0.434001138894843
Neuchâtel,maison_individuelle,pessimistic,2035,0.45253350081814586
Neuchâtel,maison_individuelle,pessimistic,2036,0.4718572165137703
Neuchâtel,maison_individuelle,pessimistic,2037,0.4920060777237273
Neuchâtel,maison_individuelle,pessimistic,2038,0.5130153191373773
Neuchâtel,maison_individuelle,pessimistic,2039,0.5349216800069884
Neuchâtel,maison_individuelle,pessimistic,2040,0.5577634683943516
Neuchâtel,maison_individuelle,pessimistic,2041,0.5815806281608042
Neuchâtel,maison_individuelle,pessimistic,2042,0.6064148088178032
Neuchâtel,maison_individuelle,pessimistic,2043,0.632309438360204
Neuchâtel,maison_individuelle,pessimistic,2044,0.6593097992096049
Neuchâtel,maison_individuelle,pessimistic,2045,0.687463107400561
Neuchâtel,maison_individuelle,pessimistic,2046,0.7168185951481464
Neuchâtel,maison_individuelle,pessimistic,2047,0.7474275969412447
Neuchâtel,maison_individuelle,pessimistic,2048,0.7793436393121286
Neuchâtel,maison_individuelle,pessimistic,2049,0.8126225344393044
Neuchâtel,maison_individuelle,pessimistic,2050,0.8473224777473098
Neuchâtel,maison_individuelle,pessimistic,2051,0.8835041496741378
Nidwalden,maison_individuelle,pessimistic,2026,0.21809971178583398
Nidwalden,maison_individuelle,pessimistic,2027,0.22741282742528962
Nidwalden,maison_individuelle,pessimistic,2028,0.23712362411715784
Nidwalden,maison_individuelle,pessimistic,2029,0.24724908331271345
Nidwalden,maison_individuelle,pessimistic,2030,0.2578069115912846
Nidwalden,maison_individuelle,pessimistic,2031,0.2688155716240784
Nidwalden,maison_individuelle,pessimistic,2032,0.28029431446019804
Nidwalden,maison_individuelle,pessimistic,2033,0.29226321319131193
Nidwalden,maison_individuelle,pessimistic,2034,0.3047431980538428
Nidwalden,maison_individuelle,pessimistic,2035,0.3177560930300631
Nidwalden,maison_individuelle,pessimistic,2036,0.33132465401209926
Nidwalden,maison_individuelle,pessimistic,2037,0.345472608595585
Nidwalden,maison_individuelle,pessimistic,2038,0.36022469757255016
Nidwalden,maison_individuelle,pessimistic,2039,0.37560671819610514
Nidwalden,maison_individuelle,pessimistic,2040,0.3916455692925785
Nidwalden,maison_individuelle,pessimistic,2041,0.40836929829999635
Nidwalden,maison_individuelle,pessimistic,2042,0.42580715031516
Nidwalden,maison_individuelle,pessimistic,2043,0.4439896192350924
Nidwalden,maison_individuelle,pessimistic,2044,0.4629485010822846
Nidwalden,maison_individuelle,pessimistic,2045,0.4827169496069928
Nidwalden,maison_individuelle,pessimistic,2046,0.5033295342638204
Nidwalden,maison_individuelle,pessimistic,2047,0.5248223006639674
Nidwalden,maison_individuelle,pessimistic,2048,0.547232833608863
Nidwalden,maison_individuelle,pessimistic,2049,0.5706003228154093
Nidwalden,maison_individuelle,pessimistic,2050,0.5949656314477693
Nidwalden,maison_individuelle,pessimistic,2051,0.6203713675755449
Obwalden,maison_individuelle,pessimistic,2026,0.27964389
Obwalden,maison_individuelle,pessimistic,2027,0.2915850148374074
Obwalden,maison_individuelle,pessimistic,2028,0.3040360398281224
Obwalden,maison_individuelle,pessimistic,2029,0.3170187383117494
Obwalden,maison_individuelle,pessimistic,2030,0.3305558133752453
Obwalden,maison_individuelle,pessimistic,2031,0.34467093755423067
Obwalden,maison_individuelle,pessimistic,2032,0.35938879422959485
Obwalden,maison_individuelle,pessimistic,2033,0.374735120791784
Obwalden,maison_individuelle,pessimistic,2034,0.39073675364825594
Obwalden,maison_individuelle,pessimistic,2035,0.4074216751528063
Obwalden,maison_individuelle,pessimistic,2036,0.42481906253883245
Obwalden,maison_individuelle,pessimistic,2037,0.4429593389421058
Obwalden,maison_individuelle,pessimistic,2038,0.4618742266022765
Obwalden,maison_individuelle,pessimistic,2039,0.48159680233614566
Obwalden,maison_individuelle,pessimistic,2040,0.5021615553797116
Obwalden,maison_individuelle,pessimistic,2041,0.5236044477001403
Obwalden,maison_individuelle,pessimistic,2042,0.5459629768831276
Obwalden,maison_individuelle,pessimistic,2043,0.5692762417056272
Obwalden,maison_individuelle,pessimistic,2044,0.5935850105086109
Obwalden,maison_individuelle,pessimistic,2045,0.6189317924894261
Obwalden,maison_individuelle,pessimistic,2046,0.645360912038423
Obwalden,maison_individuelle,pessimistic,2047,0.672918586249842
Obwalden,maison_individuelle,pessimistic,2048,0.7016530057425084
Obwalden,maison_individuelle,pessimistic,2049,0.7316144189316662
Obwalden,maison_individuelle,pessimistic,2050,0.7628552198993193
Obwalden,maison_individuelle,pessimistic,2051,0.7954300400167394
Schaffhausen,maison_individuelle,pessimistic,2026,0.2761158864932721
Schaffhausen,maison_individuelle,pessimistic,2027,0.2879063614083778
Schaffhausen,maison_individuelle,pessimistic,2028,0.3002003035469354
Schaffhausen,maison_individuelle,pessimistic,2029,0.3130192115548362
Schaffhausen,maison_individuelle,pessimistic,2030,0.3263855020955776
Schaffhausen,maison_individuelle,pessimistic,2031,0.3403225490507003
Schaffhausen,maison_individuelle,pessimistic,2032,0.35485472439413124
Schaffhausen,maison_individuelle,pessimistic,2033,0.3700074408119085
Schaffhausen,maison_individuelle,pessimistic,2034,0.3858071961418198
Schaffhausen,maison_individuelle,pessimistic,2035,0.40228161971066506
Schaffhausen,maison_individuelle,pessimistic,2036,0.419459520650176
Schaffhausen,maison_individuelle,pessimistic,2037,0.4373709382760816
Schaffhausen,maison_individuelle,pessimistic,2038,0.45604719461842
Schaffhausen,maison_individuelle,pessimistic,2039,0.4755209491949565
Schaffhausen,maison_individuelle,pessimistic,2040,0.4958262561234913
Schaffhausen,maison_individuelle,pessimistic,2041,0.5169986236729305
Schaffhausen,maison_individuelle,pessimistic,2042,0.5390750763572578
Schaffhausen,maison_individuelle,pessimistic,2043,0.5620942196809933
Schaffhausen,maison_individuelle,pessimistic,2044,0.5860963076493585
Schaffhausen,maison_individuelle,pessimistic,2045,0.611123313161206
Schaffhausen,maison_individuelle,pessimistic,2046,0.6372190014078113
Schaffhausen,maison_individuelle,pessimistic,2047,0.6644290064058777
Schaffhausen,maison_individuelle,pessimistic,2048,0.6928009107985934
Schaffhausen,maison_individuelle,pessimistic,2049,0.7223843290642867
Schaffhausen,maison_individuelle,pessimistic,2050,0.7532309942781893
Schaffhausen,maison_individuelle,pessimistic,2051,0.78539484857903
Schwyz,maison_individuelle,pessimistic,2026,0.29235645000000005
Schwyz,maison_individuelle,pessimistic,2027,0.30484041618453295
Schwyz,maison_individuelle,pessimistic,2028,0.3178574624899134
Schwyz,maison_individuelle,pessimistic,2029,0.3314303520677747
Schwyz,maison_individuelle,pessimistic,2030,0.34558282008324676
Schwyz,maison_individuelle,pessimistic,2031,0.360339615221082
Schwyz,maison_individuelle,pessimistic,2032,0.37572654296414215
Schwyz,maison_individuelle,pessimistic,2033,0.3917705107199273
Schwyz,maison_individuelle,pessimistic,2034,0.40849957487406097
Schwyz,maison_individuelle,pessimistic,2035,0.4259429898530151
Schwyz,maison_individuelle,pessimistic,2036,0.4441312592818712
Schwyz,maison_individuelle,pessimistic,2037,0.46309618932657826
Schwyz,maison_individuelle,pessimistic,2038,0.4828709443139885
Schwyz,maison_individuelle,pessimistic,2039,0.5034901047269342
Schwyz,maison_individuelle,pessimistic,2040,0.5249897276757626
Schwyz,maison_individuelle,pessimistic,2041,0.5474074099520775
Schwyz,maison_individuelle,pessimistic,2042,0.5707823537749502
Schwyz,maison_individuelle,pessimistic,2043,0.5951554353445704
Schwyz,maison_individuelle,pessimistic,2044,0.6205692763232202
Schwyz,maison_individuelle,pessimistic,2045,0.6470683183685698
Schwyz,maison_individuelle,pessimistic,2046,0.6746989008496329
Schwyz,maison_individuelle,pessimistic,2047,0.7035093418812858
Schwyz,maison_individuelle,pessimistic,2048,0.7335500228190552
Schwyz,maison_individuelle,pessimistic,2049,0.7648734763619357
Schwyz,maison_individuelle,pessimistic,2050,0.7975344784172984
Schwyz,maison_individuelle,pessimistic,2051,0.831590143888543
Solothurn,maison_individuelle,pessimistic,2026,0.3136386375
Solothurn,maison_individuelle,pessimistic,2027,0.32703137826119405
Solothurn,maison_individuelle,pessimistic,2028,0.3409960048924654
Solothurn,maison_individuelle,pessimistic,2029,0.3555569375968348
Solothurn,maison_individuelle,pessimistic,2030,0.3707396393488741
Solothurn,maison_individuelle,pessimistic,2031,0.3865706604222839
Solothurn,maison_individuelle,pessimistic,2032,0.40307768481885303
Solothurn,maison_individuelle,pessimistic,2033,0.42028957867998856
Solothurn,maison_individuelle,pessimistic,2034,0.4382364407654755
Solothurn,maison_individuelle,pessimistic,2035,0.45694965508773955
Solothurn,maison_individuelle,pessimistic,2036,0.47646194579365464
Solothurn,maison_individuelle,pessimistic,2037,0.49680743438986913
Solothurn,maison_individuelle,pessimistic,2038,0.5180216994117206
Solothurn,maison_individuelle,pessimistic,2039,0.5401418386400846
Solothurn,maison_individuelle,pessimistic,2040,0.5632065339749549
Solothurn,maison_individuelle,pessimistic,2041,0.5872561190792046
Solothurn,maison_individuelle,pessimistic,2042,0.6123326499108138
Solothurn,maison_individuelle,pessimistic,2043,0.638479978266908
Solothurn,maison_individuelle,pessimistic,2044,0.6657438284682133
Solothurn,maison_individuelle,pessimistic,2045,0.6941718773180289
Solothurn,maison_individuelle,pessimistic,2046,0.7238138374755422
Solothurn,maison_individuelle,pessimistic,2047,0.7547215443892829
Solothurn,maison_individuelle,pessimistic,2048,0.7869490469427386
Solothurn,maison_individuelle,pessimistic,2049,0.8205527019706456
Solothurn,maison_individuelle,pessimistic,2050,0.8555912728112365
Solothurn,maison_individuelle,pessimistic,2051,0.8921260320667855
St Gallen,maison_individuelle,pessimistic,2026,0.29872287766359396
St Gallen,maison_individuelle,pessimistic,2027,0.3114786978389268
St Gallen,maison_individuelle,pessimistic,2028,0.3247792066220356
St Gallen,maison_individuelle,pessimistic,2029,0.3386476628606748
St Gallen,maison_individuelle,pessimistic,2030,0.3531083185829063
St Gallen,maison_individuelle,pessimistic,2031,0.36818646140707273
St Gallen,maison_individuelle,pessimistic,2032,0.3839084587627279
St Gallen,maison_individuelle,pessimistic,2033,0.40030180399985216
St Gallen,maison_individuelle,pessimistic,2034,0.41739516446698627
St Gallen,maison_individuelle,pessimistic,2035,0.43521843164235874
St Gallen,maison_individuelle,pessimistic,2036,0.4538027734056708
St Gallen,maison_individuelle,pessimistic,2037,0.47318068854194933
St Gallen,maison_individuelle,pessimistic,2038,0.493386063572778
St Gallen,maison_individuelle,pessimistic,2039,0.5144542320142896
St Gallen,maison_individuelle,pessimistic,2040,0.5364220361655448
St Gallen,maison_individuelle,pessimistic,2041,0.5593278915353476
St Gallen,maison_individuelle,pessimistic,2042,0.5832118540201615
St Gallen,maison_individuelle,pessimistic,2043,0.6081156899506034
St Gallen,maison_individuelle,pessimistic,2044,0.6340829491290045
St Gallen,maison_individuelle,pessimistic,2045,0.6611590409857615
St Gallen,maison_individuelle,pessimistic,2046,0.6893913139876552
St Gallen,maison_individuelle,pessimistic,2047,0.7188291384369964
St Gallen,maison_individuelle,pessimistic,2048,0.7495239928063951
St Gallen,maison_individuelle,pessimistic,2049,0.7815295537601251
St Gallen,maison_individuelle,pessimistic,2050,0.8149017900195081
St Gallen,maison_individuelle,pessimistic,2051,0.8496990602364605
Thurgau,maison_individuelle,pessimistic,2026,0.29546756577299604
Thurgau,maison_individuelle,pessimistic,2027,0.30808438028054785
Thurgau,maison_individuelle,pessimistic,2028,0.3212399476894596
Thurgau,maison_individuelle,pessimistic,2029,0.33495727338580167
Thurgau,maison_individuelle,pessimistic,2030,0.349260345112838
Thurgau,maison_individuelle,pessimistic,2031,0.3641741749188401
Thurgau,maison_individuelle,pessimistic,2032,0.3797248428961225
Thurgau,maison_individuelle,pessimistic,2033,0.39593954278778654
Thurgau,maison_individuelle,pessimistic,2034,0.4128466295419257
Thurgau,maison_individuelle,pessimistic,2035,0.43047566889645267
Thurgau,maison_individuelle,pessimistic,2036,0.4488574890812562
Thurgau,maison_individuelle,pessimistic,2037,0.46802423472810195
Thurgau,maison_individuelle,pessimistic,2038,0.48800942308254913
Thurgau,maison_individuelle,pessimistic,2039,0.5088480026161835
Thurgau,maison_individuelle,pessimistic,2040,0.5305764141416605
Thurgau,maison_individuelle,pessimistic,2041,0.553232654537435
Thurgau,maison_individuelle,pessimistic,2042,0.5768563431936103
Thurgau,maison_individuelle,pessimistic,2043,0.6014887912951055
Thurgau,maison_individuelle,pessimistic,2044,0.6271730740632937
Thurgau,maison_individuelle,pessimistic,2045,0.6539541060824461
Thurgau,maison_individuelle,pessimistic,2046,0.6818787198427024
Thurgau,maison_individuelle,pessimistic,2047,0.7109957476369204
Thurgau,maison_individuelle,pessimistic,2048,0.7413561069546164
Thurgau,maison_individuelle,pessimistic,2049,0.7730128895223292
Thurgau,maison_individuelle,pessimistic,2050,0.8060214541461124
Thurgau,maison_individuelle,pessimistic,2051,0.8404395235185108
Ticino,maison_individuelle,pessimistic,2026,0.2849974584832067
Ticino,maison_individuelle,pessimistic,2027,0.29716718702650435
