postcode;e;n;canton;locality
8585;2734360.875;1272690.0;TG;Birwinken
8586;2734803.622;1268722.763;TG;Andwil TG
8587;2737693.0;1269013.0;TG;Oberaach
8588;2736969.0;1264976.0;TG;Zihlschlacht
8589;2736259.0;1263134.0;TG;Sitterdorf
8590;2745290.389;1270108.644;TG;Romanshorn
8592;2743235.0;1272010.0;TG;Uttwil
8593;2741489.0;1273099.0;TG;Kesswil
8594;2739180.0;1274382.0;TG;Güttingen
8595;2736985.0;1275142.0;TG;Altnau
8596;2734610.0;1277132.5;TG;Münsterlingen
8597;2735911.0;1276730.0;TG;Landschlacht
8598;2732997.897;1277740.644;TG;Bottighofen
8599;2745302.0;1268764.0;TG;Salmsach
8600;2689236.536;1250268.795;ZH;Dübendorf
8602;2691092.0;1251796.0;ZH;Wangen b. Dübendorf
8603;2691917.794;1248641.72;ZH;Schwerzenbach
8604;2693734.0;1249559.0;ZH;Volketswil
8605;2696559.772;1249039.785;ZH;Gutenswil
8606;2694202.0;1247172.5;ZH;Greifensee
8607;2700280.264;1243588.896;ZH;Aathal-Seegräben
8608;2704346.562;1236247.269;ZH;Bubikon
8610;2696680.0;1244979.0;ZH;Uster
8614;2699258.0;1242394.5;ZH;Bertschikon (Gossau ZH)
8615;2698131.0;1247289.0;ZH;Freudwil
8616;2696308.0;1243112.0;ZH;Riedikon
8617;2696981.329;1240674.935;ZH;Mönchaltorf
8618;2697148.566;1236477.794;ZH;Oetwil am See
8620;2702397.0;1242416.0;ZH;Wetzikon ZH
8623;2704023.074;1243303.376;ZH;Wetzikon ZH
8624;2701697.0;1240825.0;ZH;Grüt (Gossau ZH)
8625;2699948.0;1240221.0;ZH;Gossau ZH
8626;2701936.0;1238872.0;ZH;Ottikon (Gossau ZH)
8627;2700167.082;1237504.987;ZH;Grüningen
8630;2707185.336;1234918.039;ZH;Rüti ZH
8632;2706790.0;1236080.0;ZH;Tann
8633;2702946.076;1234882.504;ZH;Wolfhausen
8634;2700838.575;1234220.652;ZH;Hombrechtikon
8635;2707160.0;1237288.0;ZH;Dürnten
8636;2711683.38;1237461.193;ZH;Wald ZH
8637;2712843.89;1235999.492;ZH;Laupen ZH
8638;2715651.0;1236608.0;SG;Goldingen
8640;2703897.318;1230887.431;SZ;Hurden
8645;2705576.0;1232356.0;SG;Jona
8646;2709414.0;1232437.0;SG;Wagen
8700;2686909.0;1241648.0;ZH;Küsnacht ZH
8702;2685879.0;1243952.0;ZH;Zollikon
8703;2687737.458;1239789.843;ZH;Erlenbach ZH
8704;2688958.0;1238295.0;ZH;Herrliberg
8706;2691252.0;1236433.0;ZH;Meilen
8707;2694033.0;1235852.0;ZH;Uetikon am See
8708;2695190.0;1234689.0;ZH;Männedorf
8712;2697529.0;1233208.0;ZH;Stäfa
8713;2699684.0;1232670.0;ZH;Uerikon
8714;2702269.036;1233277.274;ZH;Feldbach
8715;2710007.0;1230967.0;SG;Bollingen
8716;2714168.241;1231746.852;SG;Schmerikon
8717;2718779.056;1228310.232;SG;Benken SG
8718;2722080.0;1224425.0;SG;Schänis
8722;2720285.72;1230405.713;SG;Kaltbrunn
8723;2722488.0;1227534.5;SG;Maseltrangen
8725;2718437.03;1233944.107;SG;Ernetschwil
8726;2721457.777;1235937.691;SG;Ricken SG
8727;2719383.0;1236735.0;SG;Walde SG
8730;2717010.926;1231705.859;SG;Uznach
8732;2713914.0;1233657.0;SG;Neuhaus SG
8733;2712246.0;1233363.0;SG;Eschenbach SG
8734;2709514.361;1233731.309;SG;Ermenswil
8735;2716387.5;1234886.0;SG;Rüeterswil
8737;2719960.0;1232542.0;SG;Gommiswald
8738;2720724.0;1233031.0;SG;Uetliburg SG
8739;2722108.0;1231476.0;SG;Rieden SG
8750;2720075.348;1210791.939;GL;Riedern
8751;2712001.0;1194519.0;UR;Urnerboden
8752;2723007.0;1217640.0;GL;Näfels
8753;2724258.0;1217071.0;GL;Mollis
8754;2722822.95;1213556.101;GL;Netstal
8755;2724605.479;1210727.181;GL;Ennenda
8756;2724770.0;1207995.0;GL;Mitlödi
8757;2728281.0;1220186.0;GL;Filzbach
8758;2730241.0;1219601.0;GL;Obstalden
8762;2724459.667;1206771.0;GL;Schwanden GL
8765;2730397.0;1204989.0;GL;Engi
8766;2732209.0;1202551.0;GL;Matt
8767;2731393.0;1197878.0;GL;Elm
8772;2722963.0;1205193.0;GL;Nidfurn
8773;2723261.0;1204539.0;GL;Haslen GL
8774;2722215.0;1204103.0;GL;Leuggelbach
8775;2721564.0;1202688.0;GL;Hätzingen
8777;2721063.5;1200967.0;GL;Betschwanden
8782;2720005.0;1199478.0;GL;Rüti GL
8783;2718550.0;1197068.0;GL;Linthal
8784;2718687.0;1200246.0;GL;Braunwald
8800;2684975.0;1238635.0;ZH;Thalwil
8802;2683557.0;1242023.0;ZH;Kilchberg ZH
8803;2684243.064;1240160.565;ZH;Rüschlikon
8804;2691486.0;1233149.0;ZH;Au ZH
8805;2695454.0;1229266.0;ZH;Richterswil
8806;2697856.791;1228826.607;SZ;Bäch SZ
8807;2699798.0;1229037.0;SZ;Freienbach
8808;2701397.0;1228486.0;SZ;Pfäffikon SZ
8810;2687965.0;1234456.0;ZH;Horgen
8815;2686845.0;1233558.0;ZH;Horgenberg
8816;2688555.0;1230111.0;ZH;Hirzel
8820;2693124.0;1231304.0;ZH;Wädenswil
8824;2691396.0;1227829.0;ZH;Schönenberg ZH
8825;2692896.0;1225758.0;ZH;Hütten
8832;2697387.601;1228058.408;SZ;Wilen b. Wollerau
8833;2694110.257;1227743.449;ZH;Samstagern
8834;2696586.08;1226009.486;SZ;Schindellegi
8835;2699175.0;1226899.0;SZ;Feusisberg
8836;2697500.248;1222787.626;SZ;Bennau
8840;2698493.0;1219211.0;SZ;Einsiedeln
8841;2701262.0;1219072.0;SZ;Gross
8842;2703783.611;1212492.124;SZ;Unteriberg
8843;2701646.211;1210549.885;SZ;Oberiberg
8844;2704470.908;1216985.01;SZ;Euthal
8845;2706647.0;1214119.0;SZ;Studen SZ
8846;2703100.554;1220898.907;SZ;Willerzell
8847;2701566.539;1224049.402;SZ;Egg SZ
8849;2696530.0;1212424.0;SZ;Alpthal
8852;2705117.0;1227385.0;SZ;Altendorf
8853;2707369.178;1227730.423;SZ;Lachen SZ
8854;2709741.066;1226064.253;SZ;Galgenen
8855;2710211.562;1227896.271;SZ;Wangen SZ
8856;2713892.0;1228966.0;SZ;Tuggen
8857;2710759.0;1220428.0;SZ;Vorderthal
8858;2712597.763;1212623.399;SZ;Innerthal
8862;2713014.0;1225847.0;SZ;Schübelbach
8863;2714655.047;1225916.293;SZ;Buttikon SZ
8864;2716817.0;1225396.0;SZ;Reichenburg
8865;2720159.0;1223379.0;GL;Bilten
8866;2723036.742;1221671.371;GL;Ziegelbrücke
8867;2722542.0;1220698.0;GL;Niederurnen
8868;2723018.0;1219490.0;GL;Oberurnen
8872;2725972.585;1221902.264;SG;Weesen
8873;2729997.0;1223468.0;SG;Amden
8874;2731880.0;1219568.0;GL;Mühlehorn
8877;2734680.0;1219277.0;SG;Murg
8878;2734965.085;1221446.09;SG;Quinten
8880;2742387.0;1220903.0;SG;Walenstadt
8881;2742008.0;1221375.0;SG;Tscherlach
8882;2737477.0;1219521.0;SG;Unterterzen
8883;2736660.0;1218866.0;SG;Quarten
8884;2738184.0;1218176.0;SG;Oberterzen
8885;2739798.0;1219508.0;SG;Mols
8886;2747511.0;1212432.0;SG;Mädris-Vermol
8887;2750600.0;1212421.0;SG;Mels
8888;2750061.865;1213822.263;SG;Heiligkreuz (Mels)
8889;2748617.0;1213794.0;SG;Plons
8890;2744583.273;1217509.511;SG;Flums
8892;2744727.111;1219062.505;SG;Berschis
8893;2746606.326;1216672.996;SG;Flums Hochwiese
8894;2745310.0;1215360.0;SG;Flumserberg Saxli
8895;2743953.0;1216004.0;SG;Flumserberg Portels
8896;2742261.906;1217600.754;SG;Flumserberg Bergheim
8897;2741573.0;1216772.0;SG;Flumserberg Tannenheim
8898;2739734.586;1217170.746;SG;Flumserberg Tannenbodenalp
8902;2674515.284;1248885.622;ZH;Urdorf
8903;2675886.0;1245427.0;ZH;Birmensdorf ZH
8904;2675702.0;1243359.0;ZH;Aesch ZH
8905;2674995.0;1241522.0;AG;Arni AG
8906;2678007.0;1241501.0;ZH;Bonstetten
8907;2678369.0;1243233.0;ZH;Wettswil
8908;2676372.0;1239051.0;ZH;Hedingen
8909;2675354.0;1237979.0;ZH;Zwillikon
8910;2676730.197;1236871.933;ZH;Affoltern am Albis
8911;2680019.0;1233120.0;ZH;Rifferswil
8912;2674500.0;1235259.0;ZH;Obfelden
8913;2673199.0;1237084.0;ZH;Ottenbach
8914;2679279.0;1236633.0;ZH;Aeugst am Albis
8915;2682810.0;1233309.0;ZH;Hausen am Albis
8916;2672241.0;1238942.0;AG;Jonen
8917;2672131.0;1240560.0;AG;Oberlunkhofen
8918;2671260.0;1241674.0;AG;Unterlunkhofen
8919;2669912.0;1240812.0;AG;Rottenschwil
8925;2684199.0;1231229.0;ZH;Ebertswil
8926;2680950.333;1231201.667;ZH;Hauptikon
8932;2677643.0;1233283.0;ZH;Mettmenstetten
8933;2674820.0;1231981.0;ZH;Maschwanden
8934;2677495.0;1230750.0;ZH;Knonau
8942;2686103.0;1236721.0;ZH;Oberrieden
8951;2673660.436;1251453.76;ZH;Fahrweid
8952;2676051.64;1250177.507;ZH;Schlieren
8953;2672509.686;1250576.777;ZH;Dietikon
8954;2673332.0;1252934.0;ZH;Geroldswil
8955;2672274.0;1253522.0;ZH;Oetwil an der Limmat
8956;2668748.0;1253824.0;AG;Killwangen
8957;2670048.0;1252489.0;AG;Spreitenbach
8962;2671422.0;1249543.0;AG;Bergdietikon
8964;2671010.857;1246795.826;AG;Rudolfstetten
8965;2670396.0;1245233.0;AG;Berikon
8966;2672162.0;1243552.0;AG;Oberwil-Lieli
8967;2669535.784;1246684.407;AG;Widen
9000;2745931.0;1254312.0;SG;St. Gallen
9008;2747174.556;1256083.181;SG;St. Gallen
9010;2746234.0;1256065.0;SG;St. Gallen
9011;2747414.0;1253618.0;SG;St. Gallen
9012;2745283.083;1252723.147;SG;St. Gallen
9014;2743048.534;1252364.612;SG;St. Gallen
9015;2740920.567;1252107.715;SG;St. Gallen
9016;2748689.0;1256186.0;SG;St. Gallen
9030;2742567.543;1254355.913;SG;St. Josefen
9032;2743866.717;1256266.982;SG;Engelburg
9033;2751565.0;1257669.0;SG;Untereggen
9034;2753152.354;1256561.832;SG;Eggersriet
9035;2756061.889;1256993.093;AR;Grub AR
9036;2756394.043;1257938.49;SG;Grub SG
9037;2750909.795;1254711.83;AR;Speicherschwendi
9038;2754269.566;1254912.298;AR;Rehetobel
9042;2751243.953;1253220.369;AR;Speicher
9043;2752970.98;1252410.838;AR;Trogen
9044;2755225.0;1253637.0;AR;Wald AR
9050;2749482.776;1245089.669;AI;Appenzell Eggerstanden
9052;2745510.211;1250815.626;AR;Niederteufen
9053;2747379.645;1250650.881;AR;Teufen AR
9054;2746129.0;1248118.0;AI;Haslen AI
9055;2749640.672;1248976.382;AR;Bühler
9056;2752381.31;1247720.284;AR;Gais
9057;2749974.333;1239555.0;AI;Schwende
9058;2752990.783;1240716.987;AI;Brülisau
9062;2744818.0;1251498.0;AR;Lustmühle
9063;2743811.184;1248743.726;AR;Stein AR
9064;2742013.0;1246916.0;AR;Hundwil
9100;2738989.419;1249933.903;AR;Herisau
9103;2736333.025;1246000.301;AR;Schwellbrunn
9104;2739435.091;1246765.468;AR;Waldstatt
9105;2734976.927;1243399.564;SG;Schönengrund
9107;2739253.419;1241809.351;AR;Urnäsch
9108;2744345.462;1243315.759;AI;Gontenbad
9112;2736102.0;1249460.0;AR;Schachen b. Herisau
9113;2732876.677;1248524.378;SG;Degersheim
9114;2730949.0;1246774.0;SG;Hoffeld
9115;2732523.0;1244440.0;SG;Dicken
9116;2731429.353;1250695.832;SG;Wolfertswil
9122;2728744.5;1246213.0;SG;Ebersol
9123;2728641.54;1248772.365;SG;Nassen
9125;2728366.0;1243576.0;SG;Brunnadern
9126;2727751.0;1245452.0;SG;Necker
9127;2731386.0;1242503.0;SG;St. Peterzell
9200;2736924.758;1253164.313;SG;Gossau SG
9203;2732766.197;1255528.157;SG;Niederwil SG
9204;2738321.103;1255725.348;SG;Andwil SG
9205;2739268.0;1259032.0;SG;Waldkirch
9212;2737070.632;1256148.338;SG;Arnegg
9213;2736608.988;1260415.042;TG;Hauptwil
9214;2732637.494;1265447.019;TG;Kradolf
9215;2731195.0;1265145.5;TG;Buhwil
9216;2734494.528;1264599.985;TG;Hohentannen
9217;2730733.0;1263681.0;TG;Neukirch an der Thur
9220;2736175.815;1262080.98;TG;Bischofszell
9223;2732713.71;1262789.324;TG;Halden
9225;2739679.0;1261558.0;TG;St. Pelagiberg
9230;2731688.976;1252889.802;SG;Flawil
9231;2734748.0;1250524.0;SG;Egg (Flawil)
9240;2728840.515;1254988.321;SG;Uzwil
9242;2727229.959;1254559.073;SG;Oberuzwil
9243;2724412.901;1253820.645;SG;Jonschwil
9244;2728404.673;1256382.281;SG;Niederuzwil
9245;2728979.973;1257462.194;SG;Sonnental
9246;2733388.482;1258516.956;SG;Niederbüren
9247;2726454.0;1257242.0;SG;Henau
9248;2728026.0;1253557.0;SG;Bichwil
9249;2724828.333;1256662.0;SG;Algetshausen
9300;2746875.271;1258472.422;SG;Wittenbach
9304;2743365.0;1259309.0;SG;Bernhardzell
9305;2748418.018;1261430.928;SG;Berg SG
9306;2747330.521;1261279.983;TG;Freidorf TG
9308;2744050.216;1262466.127;SG;Lömmenschwil
9312;2743466.0;1262039.0;SG;Häggenschwil
9313;2742114.977;1264805.602;SG;Muolen
9314;2743631.0;1266516.0;TG;Steinebrunn
9315;2745368.891;1264959.616;TG;Winden
9320;2748749.015;1264658.982;TG;Arbon
9322;2746139.042;1267735.921;TG;Egnach
9323;2750630.0;1262998.0;SG;Steinach
9325;2747677.0;1263227.0;TG;Roggwil TG
9326;2752380.509;1262242.822;TG;Horn
9327;2751745.284;1261321.343;SG;Tübach
9400;2754822.601;1260355.668;SG;Rorschach
9402;2749680.0;1259224.0;SG;Mörschwil
9403;2753118.0;1260361.0;SG;Goldach
9404;2755713.402;1259850.414;SG;Rorschacherberg
9405;2758129.199;1259308.476;AR;Wienacht-Tobel
9410;2757950.69;1256747.026;AR;Heiden
9411;2760624.049;1254206.284;AR;Schachen b. Reute
9413;2759484.097;1254503.43;AI;Oberegg
9422;2758447.67;1260839.522;SG;Staad SG
9423;2759496.0;1262143.0;SG;Altenrhein
9424;2761854.509;1259553.52;SG;Rheineck
9425;2760481.718;1259700.358;SG;Thal
9426;2761120.051;1258829.481;AR;Lutzenberg
9427;2759730.53;1257970.542;AR;Wolfhalden
9428;2763303.886;1257281.345;AR;Walzenhausen
9430;2765699.0;1257907.0;SG;St. Margrethen SG
9434;2765663.438;1255821.095;SG;Au SG
9435;2765061.143;1253608.789;SG;Heerbrugg
9436;2763640.738;1252607.315;SG;Balgach
9437;2760770.13;1251242.93;SG;Marbach SG
9442;2763816.15;1255479.222;SG;Berneck
9443;2766006.967;1252736.86;SG;Widnau
9444;2767480.0;1250658.0;SG;Diepoldsau
9445;2762009.192;1251999.952;SG;Rebstein
9450;2759345.546;1250090.851;SG;Altstätten SG
9451;2763962.0;1248281.0;SG;Kriessern
9452;2757972.927;1247560.623;SG;Hinterforst
9453;2757707.74;1245661.058;SG;Eichberg
9462;2762260.0;1244806.0;SG;Montlingen
9463;2760489.464;1243293.975;SG;Oberriet SG
9464;2757982.577;1239161.774;SG;Lienz
9465;2756022.0;1233858.0;SG;Salez
9466;2756078.0;1236464.0;SG;Sennwald
9467;2753854.954;1234565.021;SG;Frümsen
9468;2752634.0;1232968.0;SG;Sax
9469;2755480.397;1230999.362;SG;Haag (Rheintal)
9470;2753891.209;1225904.124;SG;Werdenberg
9472;2750733.5;1227372.5;SG;Grabs
9473;2751698.028;1230234.603;SG;Gams
9475;2755383.0;1221189.0;SG;Sevelen
9476;2755943.283;1217611.253;SG;Fontnas
9477;2755030.0;1215617.0;SG;Trübbach
9478;2754615.0;1216318.0;SG;Azmoos
9479;2754886.0;1218100.667;SG;Gretschins
9485;2759479.23;1229523.357;;Nendeln
9486;2760837.0;1231184.0;;Schaanwald
9487;2756980.947;1231961.539;;Gamprin-Bendern
9488;2759423.0;1233181.0;;Schellenberg
9490;2757674.0;1223437.0;;Vaduz
9491;2758027.0;1234091.0;;Ruggell
9492;2757771.0;1231126.0;;Eschen
9493;2759428.617;1231936.729;;Mauren FL
9494;2757159.263;1226029.139;;Schaan
9495;2758561.0;1219682.0;;Triesen
9496;2756770.0;1214739.0;;Balzers
9497;2760123.833;1220782.776;;Triesenberg
9498;2759648.0;1228188.0;;Planken
9500;2721345.666;1258461.258;SG;Wil SG
9502;2722920.0;1262651.0;TG;Braunau
9503;2724606.5;1264748.0;TG;Lanterswil
9504;2723969.0;1266509.0;TG;Friltschen
9506;2717185.0;1264041.0;TG;Lommis
9507;2714126.0;1264955.0;TG;Stettfurt
9508;2716313.0;1264920.0;TG;Weingarten-Kalthäusern
9512;2722403.0;1259723.0;SG;Rossrüti
9514;2725549.99;1261932.444;TG;Wuppenau
9515;2727259.246;1261415.734;TG;Hosenruck
9517;2726860.0;1265933.0;TG;Mettlen
9523;2724619.0;1258524.0;SG;Züberwangen
9524;2725993.241;1259600.867;SG;Zuzwil SG
9525;2728848.0;1259673.0;SG;Lenggenwil
9526;2729826.0;1260789.0;SG;Zuckenriet
9527;2731729.0;1259863.0;SG;Niederhelfenschwil
9532;2721492.091;1256534.73;TG;Rickenbach b. Wil
9533;2719955.5;1253050.5;SG;Dietschwil
9534;2718067.0;1250578.0;SG;Gähwil
9535;2720357.165;1256861.339;TG;Wilen b. Wil
9536;2723407.936;1255778.265;SG;Schwarzenbach SG
9542;2717289.0;1259770.0;TG;Münchwilen TG
9543;2717852.223;1260794.812;TG;St. Margarethen TG
9545;2714440.0;1262083.0;TG;Wängi
9546;2713560.0;1260079.0;TG;Tuttwil
9547;2711766.0;1262383.0;TG;Wittenwil
9548;2712354.222;1264441.031;TG;Matzingen
9552;2720211.0;1259829.0;SG;Bronschhofen
9553;2719465.0;1261897.0;TG;Bettwiesen
9554;2719804.0;1263129.0;TG;Tägerschen
9555;2720035.038;1263980.767;TG;Tobel
9556;2719527.5;1265707.0;TG;Affeltrangen
9562;2722405.92;1266197.897;TG;Buch b. Märwil
9565;2723291.8;1267902.0;TG;Bussnang
9573;2718457.0;1255635.0;TG;Littenheid
9601;2723018.407;1249330.031;SG;Lütisburg Station
9602;2721926.964;1251267.885;SG;Müselbach
9604;2725500.253;1251671.663;SG;Lütisburg
9606;2723397.0;1246697.0;SG;Bütschwil
9607;2721358.0;1246942.0;SG;Mosnang
9608;2724847.617;1248906.532;SG;Ganterschwil
9612;2718805.0;1246951.0;SG;Dreien
9613;2716978.892;1247699.951;SG;Mühlrüti
9614;2719901.827;1243345.157;SG;Libingen
9615;2723695.77;1244725.951;SG;Dietfurt
9620;2724599.064;1242769.754;SG;Lichtensteig
9621;2726157.906;1246150.604;SG;Oberhelfenschwil
9622;2722076.0;1242042.0;SG;Krinau
9630;2724906.9;1240040.88;SG;Wattwil
9631;2726062.0;1238509.0;SG;Ulisbach
9633;2732193.737;1240346.243;SG;Bächli (Hemberg)
9642;2727819.808;1235910.023;SG;Ebnat-Kappel
9643;2731181.858;1234499.443;SG;Krummenau
9650;2733065.0;1231697.0;SG;Nesslau
9651;2735023.0;1234170.0;SG;Ennetbühl
9652;2732857.0;1232841.0;SG;Neu St. Johann
9655;2735419.0;1229244.0;SG;Stein SG
9656;2739020.0;1228220.0;SG;Alt St. Johann
9657;2741840.0;1229244.0;SG;Unterwasser
9658;2744361.973;1229608.897;SG;Wildhaus
