OBJECTID;EGID;NO_AUTOR;CATEGORIE_BATPRO;NOMBAT;DESTINATION;NOMENCLATURE;NOMEN_CLASSE;NIVEAUX_HORSOL;NIVEAUX_SSOL;HAUTEUR;DATEDT;TYPE;GENRE;COMMUNE;SHAPE.AREA;SHAPE.LEN
1810;295521866;DD 112464/2;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.4;20201209091058;Nouveau;Hors-sol;Pregny-Chambésy;100.20101565;40.7001734131947
1811;295521864;DD 112464/2;Bâtiment;;Hab. deux logements;1.2.1;Habitation;2;0;6.3;20201209091058;Nouveau;Hors-sol;Pregny-Chambésy;178.90303168;68.8739447080536
1812;295521867;DD 112449/3;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.9;20210608111410;Nouveau;Sous-sol;Pregny-Chambésy;965.08159722;152.943904545603
1813;295521874;DD 112470;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.61;20190328091743;Nouveau;Hors-sol;Grand-Saconnex;65.19306982;32.9024203898809
1814;295522521;DD 112861;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;6;0;18.75;20190808154620;Nouveau;Hors-sol;Thônex;496.81151185;136.489152753008
1815;295529274;DD 332258/1;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;5;1;16.41;20240521102621;Nouveau;Hors-sol;Chêne-Bourg;290.64863212;68.3570325297861
1816;295521875;DD 112470;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20190328091823;Nouveau;Hors-sol;Grand-Saconnex;14.10145386;17.5455839280832
1817;295521876;DD 112470;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.61;20190328092053;Nouveau;Hors-sol;Grand-Saconnex;65.1970154;32.9031077840584
1818;1019459;DD 111710;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;7;20180803100730;Transformation;Hors-sol;Lancy;110.41253924;45.9737102315291
1819;295521877;DD 112470;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20190328092053;Nouveau;Hors-sol;Grand-Saconnex;14.10446992;17.5493053188694
1820;295521878;DD 112470;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.61;20190328092121;Nouveau;Hors-sol;Grand-Saconnex;65.1975588;32.9032463677255
1821;295521879;DD 112470;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20190328092121;Nouveau;Hors-sol;Grand-Saconnex;14.10476256;17.5495819792389
1822;295521880;DD 112470;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.61;20190328092235;Nouveau;Hors-sol;Grand-Saconnex;65.1975588;32.9032463677255
1823;295521881;DD 112470;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20190328092235;Nouveau;Hors-sol;Grand-Saconnex;14.10440301;17.5494744365562
1824;295522499;APA 310895;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.85;20201209080222;Nouveau;Hors-sol;Bernex;19.5902239;18.7096410988615
1825;295526797;DD 320930;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.75;20220728134346;Nouveau;Hors-sol;Chêne-Bougeries;6.52319756;10.7579621728928
1826;295529356;DD 332667;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.8;20240605153509;Nouveau;Hors-sol;Vernier;77.028715265;35.1084521643159
1827;295529357;DD 332667;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.8;20240605153509;Nouveau;Hors-sol;Vernier;74.466749405;34.5308943245076
1828;295528931;DD 330449/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;4;20240123140316;Nouveau;Hors-sol;Collonge-Bellerive;362.711421915;91.6799193904399
1829;295528930;DD 330449/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.73;20240123140933;Nouveau;Sous-sol;Collonge-Bellerive;411.128048565;112.23139076286
1830;295528933;DD 330449/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.55;20240123152847;Nouveau;Hors-sol;Collonge-Bellerive;22.10249171;22.200730420534
1831;295526761;APA 321142;Bâtiment;;Dépôt;3.5.1;Activités;1;0;2.5;20220719122810;Nouveau;Hors-sol;Genève-Petit-Saconnex;16.93989614;20.9399890984175
1832;295528532;DD 328780/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.5;20240327144342;Nouveau;Hors-sol;Plan-les-Ouates;61.371520075;34.3330162741853
1833;295528531;DD 328780/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.5;20240327144342;Nouveau;Hors-sol;Plan-les-Ouates;59.45534622;33.9979744933053
1834;295528530;DD 328780/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.5;20240327144342;Nouveau;Hors-sol;Plan-les-Ouates;60.224605425;34.1055497201536
1835;295528529;DD 328780/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;1;9.5;20240327144342;Nouveau;Hors-sol;Plan-les-Ouates;60.04471497;34.039071572658
1836;295528812;APA 330098/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.5;20240327132707;Nouveau;Hors-sol;Versoix;124.556852535;46.5247495792209
1837;295528809;APA 330098/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.5;20240327132653;Nouveau;Hors-sol;Versoix;124.306243785;46.5945933441495
1838;295528570;DD 316224/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.85;20231010102144;Nouveau;Sous-sol;Carouge;1016.83830446;173.106310481822
1839;1028126;APA 330261;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;3.16;20240105142401;Transformation;Hors-sol;Vandoeuvres;66.14383162;32.898271660365
1840;295528838;DD 330186;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.88;20240105154415;Nouveau;Sous-sol;Genève-Petit-Saconnex;509.825898245;96.9036713359906
1841;295528935;DD 330024/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;0;1;3.2;20240123161912;Nouveau;Sous-sol;Veyrier;893.23556093;139.816132504798
1842;295528839;DD 330207;Bâtiment;;Serre;3.1.1;Activités;1;0;3.9;20240105161813;Nouveau;Hors-sol;Bernex;220.40010364;65.3999802683191
1843;295528840;DD 330207;Bâtiment;;Serre;3.1.1;Activités;1;0;3.9;20240105161905;Nouveau;Hors-sol;Bernex;220.40010364;65.3999802683191
1844;295099388;APA 321558;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.79;20220728095029;Transformation;Hors-sol;Thônex;55.360902075;41.3173590862616
1845;295528841;APA 330328;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.21;20240105164244;Nouveau;Hors-sol;Veyrier;13.259990375;14.5999892370006
1846;2041677;DD 313683/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;1;4.5;20210603105527;Transformation;Hors-sol;Perly-Certoux;60.736874705;31.7227337561225
1847;295525136;APA 314025/1;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.45;20210603111625;Nouveau;Hors-sol;Veyrier;18.99983253;17.5999039054334
1848;1001668;APA 314111;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.5;20210604;Transformation;Hors-sol;Bellevue;186.93405082;60.1169416682209
1849;295525150;DD 313942;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;1;5.85;20210607120728;Nouveau;Hors-sol;Cologny;259.19987372;67.1999518848314
1850;295525151;DD 313942;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.37;20210607120802;Nouveau;Hors-sol;Cologny;36.069660235;24.0742712470186
1851;295530108;DD 336130;Bâtiment;;Collège;4.1.2;Equipement collectif;3;0;14.04;20250103141543;Nouveau;Hors-sol;Bernex;1945.100034;178.690747366419
1852;295525524;DD 315652;Bâtiment;;Poulailler;3.1.3;Activités;1;0;;20210910150226;Nouveau;Hors-sol;Versoix;6.58268502;10.2695483623477
1853;295525525;DD 315652;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;;20210910150224;Nouveau;Hors-sol;Versoix;8.89913743;12.7385844817202
1854;295530109;DD 336130;Bâtiment;;Collège;4.1.2;Equipement collectif;6;0;23.8;20250103141823;Nouveau;Hors-sol;Bernex;4720.7653985;274.833984652882
1855;1023860;DD 315673;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;8.65;20210910152125;Transformation;Hors-sol;Plan-les-Ouates;114.42667838;44.7126661481029
1856;1027986;DD 315402;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7.82;20210914084932;Transformation;Hors-sol;Vandoeuvres;56.204934685;31.2233039650341
1857;295525532;DD 315402;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.58;20210914085550;Nouveau;Hors-sol;Vandoeuvres;17.10813925;17.3096096121281
1858;1020439;DD 315664;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.54;20210914134306;Transformation;Hors-sol;Meinier;114.08761014;46.7368304060971
1859;1032501;APA 315737;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;3.09;20210915105452;Transformation;Hors-sol;Veyrier;9.95770033;13.4452521096932
1860;295525539;DD 315783;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;5.71;20210916114847;Nouveau;Hors-sol;Versoix;111.01587132;43.1557511323025
1861;295525540;DD 315783;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;3.27;20210916114914;Nouveau;Hors-sol;Versoix;28.8533786;21.5989388287998
1650;1031938;DD 112425;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5.2;20180108093934;Transformation;Hors-sol;Veyrier;97.130740705;40.8956051028582
1651;2036295;APA 337808/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;3.1;20250328161512;Transformation;Hors-sol;Collonge-Bellerive;41.109570405;27.5916541399736
1652;295522426;DD 112842;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.3;20190718094803;Nouveau;Hors-sol;Versoix;174.67336057;54.7959667968059
1653;295522964;DD 112475;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5.64;20191128122216;Nouveau;Hors-sol;Thônex;86.45351067;39.1145198698995
1654;295522965;DD 112475;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5.64;20191128122217;Nouveau;Hors-sol;Thônex;86.08361699;41.09720395119
1655;295522966;DD 112475;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;5.64;20191128122217;Nouveau;Hors-sol;Thônex;83.05048345;40.2425902617943
1656;295522967;DD 112475;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.88;20191128122743;Nouveau;Sous-sol;Thônex;89.980897625;39.2071004500821
1657;295522968;DD 112475;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.88;20191128122743;Nouveau;Sous-sol;Thônex;85.92400839;37.6937605023154
1658;295522969;DD 112475;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.88;20191128122743;Nouveau;Sous-sol;Thônex;89.088271705;38.4837716661849
1659;295076352;DD 330854;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;1;9.35;20240222103418;Transformation;Hors-sol;Choulex;372.01874174;82.8837513463084
1660;295521150;APA 301942/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.75;20181106154435;Nouveau;Sous-sol;Vandoeuvres;477.11725716;111.871609499768
1661;295522278;DD 112739;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.34;20190621131851;Nouveau;Hors-sol;Céligny;193.392674295;64.3000571531008
1662;295522279;DD 112739;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.8;20190621132746;Nouveau;Hors-sol;Céligny;50.21037471;28.3599645276163
1663;295522280;DD 112739;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;2.88;20190621131434;Nouveau;Sous-sol;Céligny;243.53658113;68.3998340366561
1664;1024524;APA 331281/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.62;20240306152707;Transformation;Hors-sol;Pregny-Chambésy;43.63166215;26.4391865361358
1665;295522286;DD 112705;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;9.3;20190625101838;Nouveau;Hors-sol;Collonge-Bellerive;432.451183835;95.4987106445602
1666;295522287;DD 112705;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.56;20190624135931;Nouveau;Sous-sol;Collonge-Bellerive;639.71853548;137.161399127887
1667;295522295;APA 304638;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.09;20190624170246;Nouveau;Hors-sol;Perly-Certoux;9.48004974;12.3200329241114
1668;1024490;APA 331281/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.62;20240306153402;Transformation;Hors-sol;Pregny-Chambésy;37.34678973;26.6571154465048
1669;295528506;DD 328607;Bâtiment;;Habitation un logement;1.1.1;Habitation;3;0;9.24;20230929113150;Nouveau;Hors-sol;Chêne-Bougeries;414.38485948;125.899464900212
1670;1005088;APA 325346;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5;20230315080423;Transformation;Hors-sol;Chêne-Bougeries;44.76559521;28.2269633431463
1671;295527447;APA 324014;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.2;20221222142424;Nouveau;Sous-sol;Meyrin;70.66585014;37.6213964266804
1672;295527448;DD 323810;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.55;20221222142424;Nouveau;Hors-sol;Chêne-Bourg;4.305650485;8.52820308877754
1673;295097518;DD 323810;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;3.21;20221222143235;Transformation;Hors-sol;Chêne-Bourg;4.552584045;8.99236185450545
1674;295527647;DD 324620;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;1;4.41;20230214075704;Nouveau;Hors-sol;Cologny;37.12894827;25.9996393322569
1675;1019585;APA 319660/1;Véranda;;Habitation un logement;1.1.1;Habitation;2;0;2.48;20220503150306;Transformation;Hors-sol;Lancy;19.645376495;18.553590765944
1676;1018129;APA 319658/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;5.3;20220503153537;Transformation;Hors-sol;Gy;49.106079;28.5421166705124
1677;295526684;DD 319710/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;5;0;15.97;20220718135010;Nouveau;Hors-sol;Plan-les-Ouates;1324.314876615;187.191442179502
1678;295526683;DD 319710/1;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;8;0;25.2;20220718135048;Nouveau;Hors-sol;Plan-les-Ouates;1145.96574907;184.194603184965
1679;295526710;INCONNU;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;1.8;20220718135445;Nouveau;Hors-sol;Veyrier;16.58746749;17.5399971505449
1680;295158684;APA 46216;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3;20161017103655;Nouveau;Hors-sol;Genthod;16.87069632;16.5834253770433
1681;295156833;APA 33971;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.5;20101126101144;Nouveau;Hors-sol;Genthod;19.088591545;18.8746671387499
1682;295124065;APA 29640;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.9;20080422141843;Nouveau;Hors-sol;Bellevue;17.499425245;16.9997670943869
1683;295154776;DD 103943;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2;20101001094936;Nouveau;Hors-sol;Genthod;30.570708695;22.122290636121
1684;295525098;DD 313547;Bâtiment;;Collège;4.1.2;Equipement collectif;2;1;7.78;20210525084806;Nouveau;Hors-sol;Plan-les-Ouates;4507.88395442;488.503895725416
1685;295525102;DD 114198/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;4.5;20210526100153;Nouveau;Hors-sol;Bellevue;273.302828165;68.7340989994863
1686;295525104;DD 114198/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;5.3;20210526100634;Nouveau;Hors-sol;Pregny-Chambésy;164.74503415;57.4174062204914
1687;295525106;DD 114198/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;5.45;20210526100634;Nouveau;Hors-sol;Bellevue;245.87159138;98.0881135140863
1688;295525105;DD 114198/1;Bâtiment;;Atelier;3.2.2;Activités;3;0;8.5;20210526102552;Nouveau;Hors-sol;Pregny-Chambésy;934.6944832;138.259361859599
1689;295525103;DD 114198/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;5.45;20210526105940;Nouveau;Hors-sol;Pregny-Chambésy;198.86576678;71.5972889233207
1690;295525109;Procédure Fédérale;Bâtiment;;Garage;3.2.3;Activités;4;0;9.16;20210526152728;Nouveau;Hors-sol;Grand-Saconnex;4746.449376385;446.876862198419
1691;2038334;DD 313551/1;Bâtiment;;Bureaux;3.4.1;Activités;9;3;23.78;20210527160806;Transformation;Hors-sol;Genève-Cité;357.92474642;76.2307668352939
1692;295096505;DD 313551/1;Bâtiment;;Bureaux;3.4.1;Activités;9;3;23.78;20210527161259;Transformation;Hors-sol;Genève-Cité;298.24324223;69.1045048564002
1693;295525111;APA 313883;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;2.8;20210528070537;Nouveau;Hors-sol;Bellevue;18.32988385;17.1999392986982
1694;1028912;APA 313945/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;7.5;20210601145548;Transformation;Hors-sol;Vernier;87.520559595;38.9788331574299
1695;295525123;APA 313940/1;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.67;20210601154015;Nouveau;Hors-sol;Anières;21.57318604;19.2398716171202
1696;1025101;DD 105066;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;11.43;20210906163159;Transformation;Hors-sol;Puplinge;164.106388825;54.2404177317776
1697;295525515;DD 315508;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;7;20210906180152;Nouveau;Hors-sol;Cologny;495.565090115;94.5655224523715
1698;295525516;DD 315508;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;3.1;20210906172922;Nouveau;Hors-sol;Cologny;42.320244925;26.0223022218934
1699;295525517;DD 315508;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;3.7;20210906173216;Nouveau;Sous-sol;Cologny;901.18784434;135.093174838993
1700;1013386;DD 105380;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;10;1;;20210907083445;Transformation;Hors-sol;Genève-Plainpalais;408.07778696;94.1735366001004
1701;1015164;DD 106565;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;10;1;29.75;20210907084128;Transformation;Hors-sol;Genève-Petit-Saconnex;642.01043943;104.237923372835
1702;295073853;DD 314477;Bâtiment;;Habitation un logement;1.1.1;Habitation;1;0;2.65;20210714145722;Transformation;Hors-sol;Aire-la-Ville;16.369971885;16.2248565735239
1703;295525302;APA 314897;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;4.5;20210715101941;Nouveau;Hors-sol;Cologny;49.972567195;28.7398804430315
1704;295526849;DD 321052;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;9;0;29.27;20220829112342;Nouveau;Hors-sol;Plan-les-Ouates;3307.2041942;476.540047308894
1705;295525306;APA 314874;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;1;6.98;20210719073747;Nouveau;Hors-sol;Collonge-Bellerive;243.705379795;69.6394645145558
1706;295525307;APA 314902;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.58;20210719121017;Nouveau;Hors-sol;Carouge;19.854245955;18.6858801956199
1707;295525315;DD 314843;Bâtiment;;Hab plusieurs logements;1.3.1;Habitation;3;0;10.5;20210722153830;Nouveau;Hors-sol;Bardonnex;533.207517055;123.85875810687
1708;295526843;DD 321052;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;6;0;19.19;20220829112828;Nouveau;Hors-sol;Plan-les-Ouates;2827.828191435;418.433142303891
1709;295527392;DD 323599;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.45;20221219112045;Nouveau;Hors-sol;Cologny;269.720495735;71.542400814008
1710;295527394;DD 323599;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;6.45;20221219110821;Nouveau;Hors-sol;Cologny;138.741971545;47.2855872041297
1711;2041746;DD 322725/1;Bâtiment;;Bureaux;3.4.1;Activités;4;0;14.16;20230116083239;Transf-Surelev;Hors-sol;Plan-les-Ouates;825.40618338;476.826622679369
1712;295527396;DD 323599;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;7;20221219113212;Nouveau;Sous-sol;Cologny;782.49647825;134.320043594395
1713;295527798;DD 325457/1;Bâtiment;;Atelier;3.2.2;Activités;4;0;16.3;20230328142246;Nouveau;Hors-sol;Vernier;1764.07171164;174.400049936346
1714;295527799;DD 325457/1;Bâtiment;;Atelier;3.2.2;Activités;4;0;16.3;20230328142256;Nouveau;Hors-sol;Vernier;2012.89444323;190.000202070209
1715;1023911;DD 327191;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;2.8;20230627152300;Transformation;Hors-sol;Plan-les-Ouates;19.86595175;18.639971761798
1716;295525293;DD 314504;Bâtiment;;Hangar;3.5.2;Activités;1;0;2.73;20210713162711;Nouveau;Hors-sol;Chêne-Bougeries;13.69121561;14.9431713320542
1717;295525294;DD 314504;Bâtiment;;Hangar;3.5.2;Activités;1;0;1.94;20210713162804;Nouveau;Hors-sol;Chêne-Bougeries;21.456775245;18.5396363008025
1718;1005895;DD 314542;Bâtiment;;Hab. - rez activités;2.1.1;Mixte: logements/activités ou équipement collectifs;9;0;12.4;20210714092347;Transf-Surelev;Hors-sol;Chêne-Bourg;295.10367781;71.345509895247
1719;295525295;DD 314657;Bâtiment;;Hangar;3.5.2;Activités;1;0;2.77;20210714105710;Nouveau;Hors-sol;Satigny;87.552417395;41.3000502317931
1720;295525296;DD 314657;Bâtiment;;Service du feu;4.6.7;Equipement collectif;1;0;5.85;20210714110732;Nouveau;Hors-sol;Satigny;550.74729704;98.6643226553791
1721;295525297;DD 114217;Bâtiment;;Hôtel;3.6.1;Activités;3;0;9.25;20210714115610;Nouveau;Hors-sol;Vernier;1398.015698475;161.30086573082
1722;295525298;DD 114217;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;2;7;20210714131920;Nouveau;Sous-sol;Vernier;1615.34027211;248.829558989107
1723;295525299;APA 314845;Bâtiment;;Atelier;3.2.2;Activités;1;0;4.29;20210714141742;Nouveau;Hors-sol;Meyrin;38.7599984;25.3999820669251
1724;295520719;DD 108333;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;0;1;;20210521084648;Nouveau;Sous-sol;Lancy;75.235839185;36.0476512691545
1725;295521152;APA 301978/1;Bâtiment;;Autre bât. < 20 m2;5.3;Autre bâtiment;1;0;3.07;20181107081246;Nouveau;Hors-sol;Thônex;20.06330072;17.9891180797432
1726;1026580;APA 301978/1;Bâtiment;;Hab. deux logements;1.2.1;Habitation;2;1;3.07;20181107091039;Transformation;Hors-sol;Thônex;147.946952015;53.745771307213
1727;295521172;DD 112066/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20181112125112;Nouveau;Hors-sol;Céligny;34.2517622;23.5019355122212
1728;1003969;DD 112066/1;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;8.13;20181112125830;Transformation;Hors-sol;Céligny;234.189239375;74.0233448914472
1729;295521173;DD 112066/1;Bâtiment;;Garage privé;5.2;Autre bâtiment;1;0;2.5;20181112130019;Nouveau;Hors-sol;Céligny;46.04770875;27.6000693669174
1730;295168995;DD 112069;Bâtiment;;Autre équipement collectif;4.13.2;Equipement collectif;2;0;3.63;20210521115126;Transformation;Hors-sol;Bellevue;79.82878607;36.5060770739366
1731;295076353;DD 112429;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;3.47;20190319092718;Transformation;Hors-sol;Choulex;63.930552975;36.4760849804298
1732;2043497;DD 112447;Bâtiment;;Usine;3.2.1;Activités;3;0;11.44;20190321092318;Transformation;Hors-sol;Vernier;626.031561885;116.420719359826
1733;295076740;APA 305043;Bâtiment;;Autre bât. 20m2 et plus;5.1;Autre bâtiment;1;0;2.5;20210521085121;Transformation;Hors-sol;Vernier;16.17388721;16.0876327471982
1734;1029777;APA 305043;Bâtiment;;Habitation un logement;1.1.1;Habitation;2;0;9.59;20190726074358;Transformation;Hors-sol;Vernier;67.10848985;32.7821664297545
