EGID;VOLUME;SURFACE_TOTALE;SURFACE_PARTAGE;SURFACE_TOTALE_HS;DATE_LEVE;OBJECTID
295515748;3780.598;918;49.72;883.214;20230301;81010
295522097;619.684;275;50.68;258.267;20230301;78961
295518778;2519.899;750;101.64;745.468;20230301;78962
295518808;4458.418;1012;0;997.569;20230301;78963
295519035;28.862;28;0;28.089;20230301;78964
295527251;416.901;220;76.26;191.806;20230301;78965
295525496;76.52;67;25.77;66.845;20230301;78966
295522177;648.056;206;0;202.607;20230301;78967
295075070;71.102;55;0;53.367;20230301;78968
295526548;27.979;33;0;24.954;20230301;78969
1002761;3141.98;722;232.09;671.381;20230301;79113
295105850;17684.227;3348;51;2828.464;20230301;79114
295167356;10877.531;2446;494.59;2419.901;20230301;79115
295521643;466.378;210;0;205.566;20230301;79116
295518969;3986.462;901;0;797.57;20230301;79117
1004503;1748.176;487;0;456.464;20230301;79118
295517981;247.609;144;0;132.879;20230301;79119
295510184;35052.984;4090;0;3222.034;20230301;79265
1029776;759.423;335;61.06;327.028;20230301;79266
295101574;40.308;41;0;38.979;20230301;79267
295523549;19.921;30;0;29.663;20230301;79268
295518824;7240.726;1535;274.34;1532.426;20230301;79269
295518987;106.726;73;20.84;67.344;20230301;79270
295523242;38.369;31;0;29.313;20230301;79271
295524078;64.348;50;0;45.03;20230301;79272
295520726;320.913;184;106.57;183.732;20230301;79417
295076884;20.247;24;0;23.496;20230301;79418
1029723;981.67;269;0;264.39;20230301;79419
295082365;51251.177;7972;0;7572.173;20230301;79420
295079059;12587.012;2828;0;2210.21;20230301;79421
295522812;10937.994;2291;0;2091.27;20230301;79422
295076759;118896.29;19237;32.1;15237.431;20230301;79423
295527091;178.363;81;0;77.862;20230301;79424
295522779;745.315;289;0;288.498;20230301;79425
295524159;34.204;34;0;32.663;20230301;79426
295099425;44.409;45;9.07;41.444;20230301;79427
295519265;25710.976;3650;0;3482.091;20230301;79580
295528604;114.686;76;25.83;64.865;20230301;79581
295098442;10.652;23;8.55;22.13;20230301;79582
1027523;1509.36;378;0;283.983;20230301;79583
295521968;649.541;294;48.28;279.847;20230301;79584
1011887;12762.094;2638;851.83;2569.281;20230301;79585
295518661;28.424;40;15.21;39.374;20230301;79586
295519311;29.183;40;8.2;39.92;20230301;79587
295525014;235.371;99;23.95;97.502;20230301;79588
295094923;83.325;55;0;54.243;20230301;79589
295147434;242748.425;19647;1435.37;15071.38;20230301;79710
2035102;7178.751;1299;295.42;1036.678;20230301;79711
1003427;5648.926;1334;545.98;1330.266;20230301;79712
295516200;544.05;284;161.66;282.832;20230301;79713
295518299;115.938;71;0;69.587;20230301;79714
295527588;90.067;36;0;34.154;20230301;79834
2035402;1686.608;485;0;477.045;20230301;79835
1023650;1021.146;240;0;234.329;20230301;79836
295523718;52.898;51;17.93;50.532;20230301;79837
295528695;10514.868;1667;0;1109.36;20230301;79838
295527524;40.132;41;0;39.284;20230301;79839
295518723;429.673;206;124.89;199.506;20230301;79840
295526715;1287.256;292;0;285.915;20230301;79841
295516958;8026.122;2106;733.11;2083.197;20230301;81196
1012748;16493.104;3080;31.23;3050.224;20230301;81197
1023158;633.864;239;71.06;234.827;20230301;81198
295514070;503.083;224;65.55;218.016;20230301;81199
1022298;492.629;174;20.94;172.518;20230301;81200
295514328;1445.323;468;0;394.739;20230301;81201
1032025;866.19;305;41.71;282.652;20230301;81202
295094836;39.761;43;0;39.951;20230301;79958
295088218;232.245;88;0;86.404;20230301;79959
1003521;5426.627;1406;370.63;1394.295;20230301;79960
295100937;32.966;82;0;79.412;20230301;79961
1023064;531.294;194;49.45;191.968;20230301;79962
295100316;69.718;60;0;58.062;20230301;79963
295517904;677.342;290;76.09;286.63;20230301;79964
295093304;1205.237;417;182.48;399.455;20230301;79965
1014483;6704.311;1812;462.73;1807.102;20230301;79966
295527539;255.41;109;0;104.078;20230301;79967
295090753;470.041;199;0;193.306;20230301;79968
295522906;510.801;258;40.29;257.384;20230301;80105
295518802;499.205;204;36.44;202.216;20230301;80106
295515725;85.247;56;0;55.031;20230301;80107
295094172;17.641;25;0;24.048;20230301;80108
295094471;118.723;79;0;52.86;20230301;80109
295526649;25.3;27;0;25.72;20230301;80110
295517731;471.68;234;96.09;233.129;20230301;80111
295096812;1820.96;465;50.7;410.34;20230301;80112
295524727;607.215;273;70.82;260.611;20230301;80113
295524484;697.787;360;30.57;347.983;20230301;80114
295519662;483.101;231;152.31;228.943;20230301;80115
1014480;12282.62;2657;0;2649.681;20230301;80116
1014534;6649.225;1880;725.24;1837.225;20230301;80255
295514437;59.09;55;41.92;54.441;20230301;80256
295519943;3556.424;893;153.74;858.388;20230301;80257
295519929;402.031;193;96.51;193.443;20230301;80258
295527088;87.086;62;0;58.727;20230301;80259
295091167;52.771;52;0;48.503;20230301;80260
295528687;46.998;38;0;34.226;20230301;80261
1022655;1197.739;324;0;260.56;20230301;80262
295087301;159.867;130;72.83;128.346;20230301;80402
295524725;606.3;272;71.21;257.491;20230301;80403
295523716;23.479;36;0;35.587;20230301;80404
1023735;858.56;337;0;311.845;20230301;80405
295096813;1344.062;385;0;298.591;20230301;80406
1032194;884.843;285;36.95;278.944;20230301;80407
1022356;532.298;262;101.51;257.245;20230301;80408
1003535;6764.539;1486;503.11;1462.454;20230301;80409
1003507;3359.083;834;190.28;827.622;20230301;80410
1004506;2443.316;704;0;580.107;20230301;80411
295095218;1126.923;326;55.3;271.787;20230301;80561
295514073;471.93;214;127.51;213.828;20230301;80562
295519144;17.647;27;0;24.417;20230301;80563
295095825;191.213;91;0;86.408;20230301;80564
295523885;109.872;73;7.56;70.903;20230301;80565
2034682;4180.073;842;214.54;827.746;20230301;80566
295527184;33.147;53;0;33.609;20230301;80567
295070033;53.18;46;10.02;45.223;20230301;80568
295088624;389.039;211;79;199.074;20230301;80690
2039540;16690.016;2589;577.27;2508.66;20230301;80691
295528146;23.9;31;0;29.794;20230301;80692
1022976;851.27;351;75.88;273.939;20230301;80693
295518065;758.579;306;53.61;305.589;20230301;80694
295516076;169091.621;16405;0;15001.274;20230301;80695
295516311;196.28;88;0;81.76;20230301;80696
295525507;162.485;99;0;94.696;20230301;80697
1002998;8021.619;1709;0;1692.309;20230301;80698
295097656;330.41;165;153.13;163.956;20230301;80699
295518405;674.373;284;13.55;280.86;20230301;80700
295521418;565.05;245;70.63;244.505;20230301;80701
1012746;7013.91;2009;586.94;2001.366;20230301;80846
295100175;256.128;171;35.36;164.096;20230301;80847
2035468;865.44;300;0;295.779;20230301;80848
1012166;9067.378;1869;418.11;1843.616;20230301;80849
295082017;78.358;65;27.16;62.319;20230301;80850
295519413;551.07;230;142.84;229.152;20230301;80851
295516655;191.794;82;0;81.748;20230301;80852
1004362;806.692;231;0;219.967;20230301;80853
295515392;739.966;316;66.65;233.671;20230301;81011
295517114;107.381;68;0;67.109;20230301;81012
295081139;112.021;78;17.87;65.654;20230301;81013
295527222;33.212;33;0;31.575;20230301;81014
1011934;10987.64;2503;466.36;2418.426;20230301;81015
295513146;16502.997;3399;0;3301.705;20230301;81016
1003393;760.114;277;179.57;270.998;20230301;81017
295510491;24.29;26;0;25.171;20230301;81018
295098353;159.568;79;0;75.627;20230301;81019
295525361;241.559;113;8.71;102.138;20230301;81020
295515582;22788.203;4395;282.72;4115.273;20230301;78970
2043156;3000.363;551;0;537.839;20230301;78971
1021800;2729.955;713;0;671.579;20230301;78972
295526942;123.956;87;0;83.314;20230301;78973
295527291;21.689;30;0;27.605;20230301;78974
295527351;35.634;39;0;35.711;20230301;78975
295526985;149.094;114;33.04;113.049;20230301;78976
295517053;10242.683;2020;349.85;2014.807;20230301;78977
295518658;580.486;242;30.08;237.185;20230301;78978
295516331;640.112;268;76.76;263.048;20230301;79120
295087538;102.247;69;0;63.266;20230301;79121
295510977;98.196;72;28.46;70.591;20230301;79122
295520945;659.27;280;98.61;279.187;20230301;79123
295094569;60.972;57;0;56.766;20230301;79124
295518776;3743.368;1246;529.01;1239.46;20230301;79125
1019944;462.283;231;80.99;228.543;20230301;79126
2043160;9181.255;2683;0;2341.577;20230301;79127
295522912;420.896;213;64.6;208.906;20230301;79128
295076752;21324.133;2439;0;2235.993;20230301;79129
295521529;1115.957;365;66.43;323.477;20230301;79273
295520684;713.211;236;0;231.297;20230301;79274
295525982;98.956;91;0;89.267;20230301;79275
1009210;2317.597;498;31.6;406.44;20230301;79276
1000484;1548.122;431;73.69;417.36;20230301;79277
295087018;1479.492;500;27.69;376.105;20230301;79278
295528696;19.096;31;15.94;30.513;20230301;79279
2376472;294.048;167;95.25;155.661;20230301;79280
295524987;29.589;28;0;26.984;20230301;79281
295143371;6.147;20;0;18.79;20230301;79428
295519270;20450.843;3686;82.75;3670.869;20230301;79429
1002904;4379.824;1068;0;1034.646;20230301;79430
295525045;57.197;59;0;55.751;20230301;79431
295527375;36.83;41;0;41.382;20230301;79432
2034802;2796.395;553;57.65;467.382;20230301;79433
295082331;130.656;98;46.8;93.496;20230301;79434
3132113;2525.98;618;0;467.748;20230301;79590
295515616;3817.296;362;0;352.39;20230301;79591
295167354;9424.203;2292;994.34;2266.828;20230301;79592
295518307;819.171;385;122.58;329.082;20230301;79593
295143372;35.61;38;0;37.054;20230301;79594
295518245;403.546;193;0;188.074;20230301;79595
1019122;5124.104;862;56.16;840.881;20230301;79596
295519945;3406.866;854;157.62;850.35;20230301;79597
1014547;1636.7;501;293.62;492.724;20230301;79598
295039955;27651.936;2823;0;2122.172;20230301;79715
1003002;10142.02;1999;505.63;1990.838;20230301;79716
295528150;15.454;22;0;21.824;20230301;79717
295091400;82.389;66;0;61.467;20230301;79718
295521437;847.327;375;55.63;370.711;20230301;79719
295519946;2709.963;750;157.62;738.77;20230301;79720
295519707;591.046;278;106.79;268.732;20230301;79721
1020124;911.737;400;0;396.754;20230301;79842
295518575;458.052;205;105.3;204.773;20230301;79843
2042735;2142.567;525;0;463.582;20230301;79844
295086857;246.198;148;0;142.047;20230301;79845
295523498;618.81;252;73.47;251.031;20230301;79846
295106027;192.335;114;0;94.639;20230301;79847
1022352;524.882;259;111.01;256.329;20230301;79848
1023318;334.322;173;16.82;171.452;20230301;81203
295524892;42.502;49;0;47.559;20230301;81204
295521474;439.039;213;41.21;210.294;20230301;81205
1022685;3304.72;864;141.5;807.524;20230301;81206
295524583;384.922;161;0;154.743;20230301;81207
295520051;1447.724;430;0;426.554;20230301;81208
295517069;97.461;64;17.92;58.017;20230301;81209
295518383;509.547;275;11.77;268.298;20230301;81210
295524888;22.192;25;0;23.105;20230301;81211
295517734;555.195;251;27.59;241.612;20230301;81212
295091128;115.589;66;0;59.823;20230301;79969
295094902;175.567;83;0;81.192;20230301;79970
1023861;536.465;243;135.43;235.541;20230301;79971
295524077;17.995;29;0;27.968;20230301;79972
295520760;816.304;272;6.07;238.683;20230301;79973
295517987;486.743;228;64.07;222.956;20230301;79974
295096240;89.912;58;0;56.765;20230301;79975
1003611;1424.921;444;45.89;338.628;20230301;79976
1032535;760.775;300;0;272.308;20230301;79977
295519927;415.53;196;48.58;194.512;20230301;79978
295521546;79.847;44;0;42.472;20230301;80117
295520089;532.399;244;60.41;241.37;20230301;80118
295522204;297.086;169;37.51;124.888;20230301;80119
1010166;8306.227;1744;0;1725.874;20230301;80120
1032416;812.142;301;0;290.663;20230301;80121
1004458;495.592;212;0;165.054;20230301;80122
295521799;62.827;52;0;47.29;20230301;80123
295514026;619.689;256;99.08;252.966;20230301;80124
295072788;70.988;61;0;57.654;20230301;80125
295097787;4859.428;831;0;779.04;20230301;80126
295527656;39.608;39;0;38.549;20230301;80127
1002980;2360.511;754;334.19;747.988;20230301;80128
1003386;890.255;396;157.75;388.085;20230301;80263
295517755;1095.798;343;0;314.852;20230301;80264
295518096;6713.516;1419;182.8;1401.544;20230301;80265
295525563;26.825;40;0;39.765;20230301;80266
295090761;190.498;109;0;103.606;20230301;80267
295102614;88.099;60;0;21.435;20230301;80268
295111766;647.659;248;33.93;229.059;20230301;80269
2034953;4589.983;1039;27.33;762.511;20230301;80270
1003449;4229.168;1067;0;1045.024;20230301;80412
295523461;3273.2;845;116.35;804.357;20230301;80413
295518022;615.041;284;193.14;271.373;20230301;80414
295105839;47.258;43;21.07;37.88;20230301;80415
1023126;428.651;172;4.1;167.211;20230301;80416
1022865;564.193;258;182.43;240.383;20230301;80417
295526028;19.998;24;0;23.841;20230301;80418
1012020;1752.111;487;0;480.116;20230301;80419
1004731;836.921;287;25.88;279.095;20230301;80420
295519694;10294.985;2256;0;2232.949;20230301;80569
1027246;927.174;270;0;238.137;20230301;80570
295010484;904.433;321;95.48;253.575;20230301;80571
295521333;566.836;213;93.11;204.97;20230301;80572
1014544;1588.449;500;297.39;483.193;20230301;80702
295522633;458.025;219;14.91;218.24;20230301;80703
295082225;9.874;5;0.07;0.832;20230301;80704
295523069;52.06;49;10.17;42.903;20230301;80705
1011875;8863.696;2078;968.9;1996.318;20230301;80706
295514441;782.978;263;33.19;251.657;20230301;80707
295528149;33.242;39;0;38.574;20230301;80708
295518311;1355.631;562;348.52;536.668;20230301;80709
295516124;3241.731;718;0;592.948;20230301;80710
295525140;68.423;49;0;47.319;20230301;80711
1004680;1742.092;630;0;503.582;20230301;80854
295526590;26.719;35;0;33.863;20230301;80855
295512365;47.769;46;0;46.251;20230301;80856
1011881;10641.69;2102;413.82;1966.217;20230301;80857
295517730;662.971;264;70.72;262.64;20230301;80858
